,time,pickup,dropoff
8966,5585.645438,57,7
8965,5585.857961,40,26
8973,5586.069767,37,7
9011,5586.33381,42,57
9162,5586.676565,48,40
9095,5586.808945,53,14
8963,5587.276923,36,26
8971,5588.259034,61,7
9060,5588.557066,48,41
5884,5589.155277,43,69
9086,5589.362791,35,87
9183,5589.747764,31,86
8996,5589.918068,35,58
8992,5590.116995,30,58
9108,5590.738104,28,71
9146,5593.804293,43,62
9169,5593.913059,24,17
9020,5594.100537,45,57
9099,5594.103399,7,14
8999,5594.469767,36,58
9077,5595.377102,19,35
9163,5595.503757,1,40
9124,5596.691592,27,39
8989,5596.806798,14,58
8981,5597.170304,46,52
8960,5597.4,57,26
9097,5597.545975,32,14
9004,5597.81932,27,74
9122,5598.227191,42,39
9144,5598.788193,12,62
9154,5598.914132,50,62
9140,5599.347764,44,48
9113,5599.401431,44,71
5908,5599.411449,59,90
9180,5599.550984,51,86
9196,5600.012522,39,70
8990,5600.089088,44,58
9066,5600.142039,36,41
9125,5600.332379,34,39
9179,5600.408229,20,31
9076,5600.977102,36,35
9130,5600.979249,24,91
8972,5601.574597,19,7
9188,5601.786404,34,5
8975,5603.867979,29,52
8977,5604.061896,21,52
9013,5604.363864,34,57
9189,5604.502683,21,5
9048,5605.079428,15,29
9139,5605.918784,66,48
9167,5606.376744,22,17
9141,5606.650447,56,48
9174,5607.767084,13,31
9046,5607.880143,18,63
9087,5607.898032,38,87
9103,5607.99678,12,14
9069,5608.89839,35,35
9171,5608.975671,21,17
9190,5610.267263,36,5
9067,5610.305188,34,41
9197,5610.856887,50,70
9145,5611.200358,12,62
9009,5611.601073,43,74
9166,5612.054741,28,17
8988,5612.132737,19,58
9039,5612.659392,32,63
9131,5612.713775,32,91
9133,5612.803936,48,91
9102,5613.302683,35,14
9151,5613.347048,23,62
9081,5613.448658,41,35
9100,5613.991055,21,14
6012,5614.103399,43,76
9063,5614.265116,9,41
9119,5614.320215,30,39
9054,5615.597496,2,29
9185,5616.233631,25,86
9177,5617.030054,28,31
9036,5618.011091,14,42
9096,5619.054383,6,14
8983,5621.084436,8,52
9094,5621.376744,48,87
9065,5621.491592,37,41
8984,5622.155635,15,52
9040,5623.220394,2,63
9014,5623.31127,5,57
9031,5623.345617,59,42
9001,5624.925581,23,74
9021,5624.964937,38,57
9044,5625.193202,1,63
9026,5625.410733,8,42
8995,5626.207871,19,58
9028,5626.290877,39,42
8962,5626.450447,49,26
9123,5626.883363,16,39
9112,5627.972451,24,71
9090,5628.252952,28,87
8958,5629.231127,29,26
9074,5629.274061,18,35
9160,5630.189982,19,40
9008,5630.257961,8,74
9052,5630.906977,12,29
9022,5631.794275,1,57
9155,5632.204293,32,62
9075,5632.229338,8,35
9038,5632.631485,22,63
9126,5633.175671,15,39
9016,5633.641145,8,57
9168,5634.765295,3,17
8978,5635.496959,13,52
9136,5636.605009,19,91
9045,5636.939177,52,63
9084,5639.077281,14,87
9024,5639.180322,13,57
9062,5639.181753,1,41
8982,5639.444365,2,52
9156,5639.598211,37,62
9098,5640.007513,6,14
9173,5640.093381,31,31
8959,5640.713775,28,26
9116,5641.318426,16,71
9032,5641.47585,25,42
5820,5641.605009,52,89
5794,5642.275134,64,28
9118,5642.418247,5,39
9176,5643.681216,2,31
9106,5644.92415,5,71
5883,5645.009302,37,69
9073,5646.257961,17,35
8969,5646.465474,25,7
5898,5646.605009,59,34
9153,5646.644723,7,62
6011,5649.103399,51,76
5965,5650.009302,50,37
9158,5650.510555,11,40
8987,5651.090877,51,58
9193,5653.240429,21,70
5999,5659.939177,64,24
5930,5660.009302,37,80
9078,5660.291592,18,35
6046,5661.128801,60,66
9093,5661.169589,23,87
9159,5661.574597,2,40
9053,5661.806082,10,29
9058,5662.19356,14,41
5827,5662.670841,31,82
9012,5663.105903,41,57
6036,5663.52415,41,27
9070,5663.933095,10,35
9129,5665.009302,2,91
5852,5666.574597,63,95
9115,5673.233989,13,71
8994,5673.48873,19,58
5833,5674.537746,55,82
6017,5675.28229,13,32
9059,5676.325939,19,41
9199,5676.703757,11,70
5990,5676.859034,23,22
9172,5676.971377,7,17
5926,5677.275134,40,80
5996,5677.32093,51,24
5923,5681.788193,25,72
5896,5684.502683,38,34
5849,5685.958497,37,95
6038,5688.653667,18,20
6049,5690.526655,6,66
6047,5691.146333,38,66
9132,5693.586762,12,91
9135,5694.103399,8,91
5928,5694.243649,51,80
5854,5696.080143,23,100
5817,5698.576744,32,89
9002,5699.508408,8,74
6001,5702.532021,16,3
9114,5704.508408,3,71
5792,5704.71127,35,28
5855,5704.724866,2,100
5920,5707.784615,9,72
5948,5711.806082,44,53
8986,5713.676565,6,58
5881,5714.283363,47,69
5861,5714.283363,65,50
5894,5714.283363,44,34
5890,5714.283363,66,69
5814,5714.283363,57,89
5964,5714.283363,53,37
5791,5714.283363,61,28
5815,5714.283363,55,89
5893,5714.283363,39,34
5911,5714.283363,56,90
6042,5714.283363,58,20
5867,5714.283363,66,50
5793,5714.283363,65,28
5922,5714.283363,62,72
5873,5714.283363,63,79
6053,5714.283363,42,66
6052,5714.283363,66,66
5906,5714.283363,66,90
5882,5714.283363,22,69
5980,5714.283363,65,22
5998,5714.283363,30,24
5843,5714.283363,51,81
5992,5714.283363,53,22
5991,5714.283363,66,22
5987,5714.283363,65,22
5835,5714.283363,55,82
5846,5714.283363,63,95
5946,5714.283363,58,13
5811,5714.350984,2,97
5887,5720.182826,29,69
5842,5723.095886,40,81
6020,5725.923435,19,54
6016,5726.69195,29,32
5798,5726.841503,33,97
5888,5728.140966,15,69
5837,5728.157424,26,82
5944,5728.475134,39,13
5976,5728.757066,30,61
5880,5728.794275,63,69
5795,5729.070483,58,28
5968,5729.147048,58,37
6027,5729.651521,59,54
6055,5729.754562,32,66
5984,5729.833989,63,22
6006,5730.088014,29,3
5904,5730.103041,64,43
5977,5730.491592,54,61
5874,5730.626834,57,79
6026,5730.77424,46,54
5850,5730.885868,44,95
5981,5730.904472,60,22
5949,5731.078354,49,53
5929,5731.2,62,80
5847,5731.217889,35,95
5924,5731.237209,54,72
5875,5731.253667,34,79
5841,5731.255098,48,81
5989,5731.589982,61,22
8985,5731.989982,3,52
5975,5732.404293,50,61
5934,5732.521646,64,80
5994,5737.038283,14,24
3361,5740.009302,29,31
6018,5740.727728,7,32
5950,5741.073345,2,53
5971,5741.305188,55,61
5972,5742.269767,59,61
5941,5742.510197,42,13
5960,5742.563864,62,53
5790,5742.807156,12,28
5986,5742.808587,20,22
5806,5742.824329,62,97
6013,5742.902326,43,76
5860,5743.147048,12,50
5963,5743.47263,37,37
5945,5743.534168,11,13
5966,5743.75814,41,37
6043,5743.826834,50,20
6022,5743.890519,21,54
5953,5744.048658,39,53
5995,5744.068694,59,24
5900,5744.179606,61,43
5917,5744.394275,52,47
5955,5744.57102,40,53
6023,5744.848658,40,54
5871,5744.855098,46,79
6025,5744.955277,51,54
3380,5745.009302,54,48
5862,5745.384615,42,50
5834,5745.608587,32,82
5974,5746.128086,49,61
5978,5746.748479,34,61
5804,5749.508408,15,97
5821,5751.159928,5,82
5886,5753.13703,49,69
6031,5753.48873,27,27
5885,5753.630054,4,69
5800,5754.508408,10,97
5932,5754.610376,47,80
6040,5754.756351,40,20
3521,5755.147048,28,68
5967,5755.769589,60,37
5942,5755.900537,49,13
6007,5756.124508,51,3
5943,5756.703399,54,13
6002,5756.886583,27,3
5877,5756.959571,10,79
6034,5757.232916,24,27
5816,5757.419678,19,89
5866,5757.696601,58,50
5956,5757.844723,38,53
6000,5757.97424,20,24
5878,5758.08229,37,79
6029,5758.694812,27,27
5824,5758.782826,50,82
5840,5758.830769,28,81
5954,5759.104114,32,53
5869,5759.607156,26,79
5919,5760.606082,41,72
5825,5761.806082,26,82
5830,5762.376386,28,82
5796,5762.493739,43,28
5915,5763.925581,12,47
5962,5764.868694,40,37
5961,5765.892665,55,37
5818,5767.034347,6,89
5985,5767.476208,37,22
5936,5767.763148,31,80
5927,5769.155635,11,80
5979,5769.812522,48,61
6024,5769.846869,24,54
6030,5770.870125,52,27
5857,5771.054741,15,100
5973,5771.371735,21,61
5799,5771.490161,8,97
5897,5771.572093,51,34
5969,5771.869052,47,37
5809,5772.231843,28,97
5952,5772.313417,29,53
5905,5772.468694,22,43
5822,5772.808587,36,82
5959,5772.831485,29,53
5870,5772.853667,24,79
5813,5773.096959,23,89
5982,5773.700179,42,22
6028,5775.150626,4,27
6019,5775.42254,39,32
5983,5776.373524,15,22
5957,5776.900894,5,53
3398,5777.833989,51,7
6033,5778.215027,25,27
5810,5779.921288,51,97
5836,5782.462254,45,82
6008,5782.481574,39,3
5913,5783.119141,51,47
6015,5783.202147,29,32
6045,5783.533453,24,66
5937,5783.562075,14,80
5903,5783.763148,33,43
5997,5783.947764,18,24
5918,5784.130948,28,47
5829,5784.364937,16,82
5889,5784.893739,22,69
5858,5785.461896,4,100
6048,5785.532021,8,66
6014,5785.72093,19,76
5832,5785.82898,19,82
5876,5787.194991,12,79
5879,5787.527013,42,69
5801,5787.623614,34,97
6035,5788.598927,20,27
6050,5789.613596,6,66
5823,5790.74025,4,82
3401,5793.739535,15,7
6003,5794.95814,28,3
5789,5795.51771,11,28
5899,5795.959928,2,43
5863,5796.271914,6,50
3476,5797.147048,15,42
6054,5797.250089,23,66
5831,5797.251521,40,82
6044,5797.374597,8,66
5939,5797.514132,34,13
5828,5797.960644,7,82
5947,5798.089445,3,53
5802,5798.561002,44,97
5848,5798.624687,6,95
3436,5798.694812,65,40
5845,5798.912343,17,95
6021,5799.437567,7,54
5807,5802.311628,3,97
6010,5803.276565,26,76
5868,5803.652236,21,50
5902,5808.210376,40,43
6037,5809.447585,21,27
5910,5809.914848,21,90
5914,5809.948479,9,47
5909,5810.792129,24,90
6032,5811.426118,3,27
6005,5811.944902,4,3
5931,5812.005009,19,80
5901,5812.061538,37,43
3416,5817.023256,62,11
5819,5817.423971,23,89
3417,5818.696959,64,26
5865,5818.963864,20,50
5970,5821.326655,38,61
3425,5821.574597,65,29
5988,5822.236852,10,22
5839,5822.898748,19,81
5993,5823.92415,3,24
5925,5825.234347,6,72
3393,5825.284794,49,86
5872,5826.306261,35,79
3505,5826.796422,66,83
5838,5827.145975,2,81
3524,5827.859034,62,68
3529,5829.508408,61,68
5856,5832.048658,18,100
5853,5832.864401,22,95
3454,5833.940608,44,87
3448,5836.109839,51,52
6039,5836.960286,7,20
3483,5837.240429,49,42
3534,5837.240429,49,78
3468,5837.240429,55,30
3480,5837.240429,65,42
3374,5837.240429,51,48
3536,5837.240429,30,78
3486,5837.240429,59,42
3440,5837.240429,32,70
3381,5837.240429,57,86
3395,5837.240429,61,86
3419,5837.240429,56,26
3375,5837.240429,61,48
3511,5837.240429,62,94
3415,5837.240429,53,11
3526,5837.240429,38,68
3462,5837.240429,22,87
3414,5837.240429,54,11
3357,5837.240429,66,64
3385,5837.240429,59,86
3499,5837.240429,49,83
3500,5837.240429,65,83
3472,5837.240429,51,30
3387,5837.240429,56,86
3389,5837.240429,56,86
3371,5837.240429,40,48
5958,5838.799284,2,53
5808,5839.359571,33,97
3475,5839.665474,18,42
3447,5842.784258,65,52
3438,5843.393918,52,70
5921,5844.637925,20,72
5859,5845.205009,21,50
5826,5846.475134,12,82
3420,5847.403936,34,26
3410,5847.68229,50,39
3399,5850.355993,54,7
3456,5850.45975,51,87
3528,5850.719499,59,68
3453,5850.938462,53,87
5797,5851.475134,5,28
3364,5851.551699,44,31
3405,5851.654741,12,39
3384,5851.898032,18,86
3358,5851.994633,21,64
5933,5852.129159,36,80
3520,5852.183184,65,94
3423,5852.273703,54,26
3504,5852.296601,65,83
3376,5852.300894,52,48
3434,5852.398211,41,40
3512,5852.685868,35,94
3403,5852.741682,38,7
3466,5852.80966,65,30
3457,5853.125939,62,87
3470,5853.205367,26,30
3481,5853.264043,32,42
3359,5853.448658,51,64
3392,5853.66619,28,86
5803,5853.980322,3,97
6009,5853.980322,12,76
3515,5854.116637,58,94
3391,5854.237925,59,86
3482,5854.245081,27,42
3433,5854.650089,12,40
3461,5854.737388,46,87
3404,5854.929159,45,39
3426,5856.241145,65,29
6051,5857.836136,11,66
5864,5859.173524,20,50
3531,5860.545259,28,68
5895,5860.600716,18,34
3490,5863.377818,42,5
3452,5863.808587,40,52
3510,5864.343113,56,94
3382,5864.345975,18,86
3540,5864.662254,41,78
3494,5864.733095,25,5
5951,5865.50805,28,53
3421,5865.553131,9,26
3495,5865.589624,26,5
3396,5865.696959,20,86
3402,5866.220036,60,7
3412,5866.267979,48,39
3477,5866.347406,58,42
3360,5866.42254,49,64
3501,5866.725224,33,83
3502,5867.340608,38,83
3479,5867.559571,48,42
3363,5867.82254,61,31
3437,5868.077639,28,70
3469,5868.203578,7,30
3455,5868.246154,42,87
3397,5868.353846,16,7
3517,5868.493023,52,94
3491,5870.45975,29,5
5935,5872.909481,16,80
13916,5875.035063,65,53
3406,5875.175313,22,39
3373,5875.620036,25,48
3430,5876.292308,17,29
3513,5876.295886,4,94
3525,5878.056172,32,68
3372,5878.48551,24,48
3449,5878.667263,29,52
3356,5878.766011,41,64
3527,5878.92415,15,68
6004,5879.023614,28,3
3408,5879.905188,2,39
3474,5880.514848,16,42
3368,5880.932737,45,31
3539,5881.246869,22,78
3370,5881.478712,48,48
3487,5881.523077,17,42
3378,5881.620394,14,48
3431,5883.3678,7,29
3443,5884.452236,42,70
5851,5886.039356,15,95
5940,5886.475134,5,13
3530,5886.607156,25,68
3522,5887.44186,40,68
5891,5888.31771,1,34
14036,5889.407871,52,76
5907,5890.884079,26,90
3445,5892.129159,43,52
3464,5892.183184,47,30
3514,5892.36458,4,94
3377,5892.366726,2,48
3508,5892.394633,10,83
3492,5892.44186,43,5
3467,5892.592129,37,30
3538,5892.787478,22,78
3365,5893.652594,17,31
3424,5894.295886,11,29
3379,5895.256887,40,48
3516,5896.84186,1,94
3435,5897.439356,13,40
3450,5897.442934,44,52
3465,5898.628623,21,30
5916,5899.12415,13,47
3460,5899.271914,22,87
3366,5900.359213,13,31
3493,5900.41288,35,5
5892,5901.637925,5,34
3367,5901.968515,59,31
3478,5902.129159,35,42
5812,5903.797853,16,89
3458,5906.445438,16,87
3446,5906.712343,32,52
3369,5907.24186,21,31
3439,5907.562075,34,70
3413,5907.645438,5,11
3523,5907.722004,36,68
3441,5908.061181,23,70
3400,5908.773882,14,7
13828,5914.508408,52,6
5912,5914.596064,7,90
3390,5914.701968,3,86
3496,5915.320572,31,5
6041,5915.808587,13,20
3503,5916.002862,44,83
3498,5917.451878,64,83
3362,5918.641145,29,31
3355,5919.446512,17,64
3354,5919.618962,18,64
3429,5920.620751,11,29
13792,5922.129159,58,35
3388,5925.035063,20,86
3518,5925.415385,9,94
3444,5925.709481,34,70
14009,5927.05653,56,19
3442,5927.298032,43,70
3532,5929.807156,24,78
3519,5930.530233,20,94
3428,5932.454741,17,29
3411,5933.919857,52,39
14023,5936.986404,54,82
3497,5937.129159,29,83
3463,5937.357782,4,30
3485,5940.376744,17,42
13888,5940.710912,48,43
3509,5940.987478,36,83
3507,5942.665474,7,83
3484,5943.277996,25,42
3506,5943.980322,5,83
14028,5944.545617,39,76
3386,5944.748837,15,86
3409,5947.355993,40,39
13808,5952.129159,62,21
3451,5953.034705,16,52
13920,5953.651878,46,53
14007,5953.676208,30,100
3489,5953.697317,10,5
13856,5953.826476,61,79
13830,5953.980322,49,6
3432,5954.28229,9,40
3394,5954.302683,3,86
3422,5957.413238,24,26
3488,5958.685868,14,5
13832,5959.508408,58,6
3471,5963.443292,18,30
13862,5966.328801,25,81
13774,5967.588909,43,51
13948,5968.589982,44,22
13775,5971.072987,54,51
3383,5971.242218,24,86
13996,5973.589982,51,100
3473,5974.096243,10,42
13955,5976.17102,54,22
13976,5976.475134,27,24
13915,5977.183184,42,53
3418,5977.500894,12,26
3535,5978.425045,10,78
13797,5982.129159,57,35
13984,5982.292308,24,96
3427,5982.357782,8,29
13807,5984.108408,45,21
13818,5987.347406,49,21
3533,5988.584258,5,78
13994,5988.613238,24,100
13892,5994.360286,23,43
13921,5995.313417,42,53
14027,5997.357782,24,82
13940,6001.469052,27,65
13772,6004.508408,66,51
13941,6010.142755,22,65
14019,6012.129159,48,19
3407,6017.500894,4,39
13854,6022.129159,25,79
13858,6024.994991,14,79
13961,6025.662612,42,15
13877,6026.475134,10,74
13922,6027.357782,31,53
3537,6027.748479,2,78
13980,6033.217889,16,24
13779,6035.757066,10,51
13789,6038.220751,19,72
14022,6038.980322,42,82
13848,6039.892308,40,61
14024,6042.352415,64,82
14020,6042.352415,65,19
14018,6042.352415,52,19
13990,6042.352415,65,96
13989,6042.352415,61,96
13983,6042.352415,52,96
13833,6042.352415,50,6
13938,6042.352415,65,65
13906,6042.352415,61,27
13776,6042.352415,63,51
13899,6042.352415,62,37
13946,6042.352415,58,65
13894,6042.352415,60,43
13887,6042.352415,63,43
13876,6042.352415,44,74
13963,6042.352415,62,15
13964,6042.352415,58,15
13870,6042.352415,63,81
13966,6042.352415,47,15
13801,6042.352415,65,71
13958,6042.352415,65,22
13929,6042.352415,59,32
13970,6042.352415,62,69
13836,6042.352415,58,6
13815,6042.352415,47,21
13829,6042.352415,57,6
13839,6042.352415,65,6
13979,6042.352415,57,24
13825,6042.352415,50,54
13809,6042.352415,64,21
13845,6042.352415,57,61
13907,6048.589982,29,27
13956,6053.410733,38,22
13860,6054.486225,42,79
13919,6055.492308,50,53
13977,6055.553846,35,24
13936,6055.748479,62,32
13937,6056.292308,59,32
14010,6056.363864,51,19
13981,6056.545617,55,24
13893,6056.582826,54,43
13933,6056.665832,63,32
14021,6056.818247,35,82
13783,6056.946333,53,72
13874,6057.091592,54,74
13974,6057.291234,56,69
14030,6057.405009,46,76
3459,6057.500894,1,87
13847,6057.541682,58,61
13912,6057.581753,46,27
14029,6057.903757,65,76
14003,6058.023256,56,100
13813,6058.719499,45,21
13954,6058.725939,59,22
13897,6058.927728,47,37
13834,6059.029338,61,6
13943,6059.083721,50,65
13971,6059.484436,48,69
14026,6059.634705,44,82
13911,6059.701968,47,27
13799,6059.789267,51,35
13939,6059.921646,50,65
14016,6060.436136,29,19
13992,6060.501968,61,96
13978,6060.564937,39,24
13883,6062.500894,40,66
13889,6062.600716,19,43
13991,6064.277996,25,96
14014,6067.254025,49,19
13988,6067.85653,26,96
14013,6067.948122,25,19
13855,6068.189982,49,79
13820,6068.376029,46,54
13793,6068.501968,50,35
13882,6068.545617,29,66
13837,6068.852594,44,6
14025,6068.866905,44,82
13985,6068.894097,41,96
13965,6069.560286,59,15
13778,6069.617531,48,51
13891,6069.783542,43,43
13787,6070.303757,22,72
13900,6070.846154,33,37
13953,6070.887657,53,22
13786,6071.028623,55,72
13843,6071.174597,30,61
14006,6071.477281,38,100
13826,6071.716995,44,54
13781,6071.923077,18,72
13926,6072.80966,39,28
13842,6072.813953,22,61
13872,6073.058676,38,74
13923,6073.516637,41,28
13861,6073.810733,47,79
13871,6074.620751,16,81
13806,6074.798927,48,21
14035,6075.169589,28,76
13969,6075.288372,44,69
13796,6075.817174,25,35
13886,6079.417889,49,43
13982,6079.801431,25,96
13863,6080.8161,34,81
13798,6080.841145,48,35
13917,6081.81288,28,53
13895,6082.014669,31,37
13998,6082.389624,21,100
13931,6082.603578,28,32
13934,6082.769589,55,32
14038,6082.894097,29,76
13879,6083.485152,31,74
13881,6083.513775,25,66
14015,6084.319499,28,19
13995,6084.738819,38,100
13902,6085.279785,24,37
13951,6085.350626,16,22
13913,6085.548122,2,53
13878,6085.816458,49,74
13973,6086.124866,18,69
13784,6086.131306,47,72
14032,6086.544186,49,76
13805,6087.204651,38,71
13909,6087.297674,12,27
13810,6087.52093,5,21
13935,6088.17424,47,32
13831,6088.617889,27,6
14011,6088.929875,22,19
13817,6089.057961,11,21
13999,6089.059392,2,100
13959,6089.626118,26,15
14039,6090.574955,4,76
14000,6091.894454,48,100
13865,6093.324866,4,81
13932,6094.208587,44,32
13827,6094.690161,46,6
14034,6095.263327,8,76
13852,6095.415742,23,79
13875,6095.57102,27,74
13942,6095.891592,10,65
13986,6096.278712,39,96
14017,6096.442576,24,19
13844,6096.611449,2,61
13930,6097.201073,38,32
13816,6097.680501,20,21
13811,6097.807871,3,21
13823,6097.915921,18,54
13864,6097.917352,20,81
14002,6099.197496,18,100
13950,6100.237925,9,22
13968,6100.353846,23,69
13782,6100.908408,18,72
13945,6101.407871,11,65
13869,6101.943113,22,81
13890,6102.081216,41,43
13822,6102.418247,43,54
13838,6102.630769,7,6
13841,6102.798211,22,61
14040,6102.890519,1,76
13905,6103.256172,10,37
13908,6104.592129,41,27
13866,6105.430054,22,81
13794,6106.012522,1,35
13910,6106.596422,10,27
13791,6107.675492,3,35
13987,6108.781753,16,96
13840,6109.027907,35,61
13814,6109.258318,14,21
13927,6109.815742,10,28
13812,6110.689445,38,21
13849,6110.70805,39,61
14004,6111.490161,19,100
13790,6111.748479,5,35
13903,6111.859392,1,37
13802,6111.871556,10,71
14005,6111.878712,12,100
13851,6112.010376,3,79
13873,6112.553488,17,74
13800,6113.38068,28,35
13960,6114.250089,6,15
13944,6114.840429,17,65
13928,6115.022898,21,32
13896,6115.223256,13,37
13898,6115.481574,1,37
13821,6115.561002,31,54
13788,6115.578175,39,72
14037,6115.699106,8,76
13967,6116.722361,1,15
13880,6118.798211,4,74
13867,6119.372093,5,81
14012,6119.991771,1,19
13952,6121.140966,2,22
13795,6121.349195,32,35
13918,6122.735957,38,53
13773,6123.347048,1,51
13997,6123.663327,10,100
13885,6123.842218,11,66
13803,6124.924866,18,71
13972,6126.061896,3,69
13957,6126.70805,37,22
14008,6126.992844,4,100
13859,6127.000358,14,79
13819,6127.427191,17,54
13850,6128.253667,13,61
13962,6128.271556,15,15
13857,6128.300894,5,79
13771,6128.972809,7,51
13914,6129.478712,18,53
13884,6129.988909,2,66
8074,6130.072987,54,46
13846,6131.080143,27,61
13901,6135.340608,8,37
14033,6138.796064,15,76
13777,6140.88551,7,51
8065,6140.943113,58,46
13780,6141.603936,8,72
13975,6142.424687,31,24
13868,6142.84186,19,81
13924,6143.241145,10,28
8121,6146.664401,63,8
8244,6147.444007,44,90
13824,6149.077281,22,54
8100,6151.871556,65,63
13835,6152.858318,31,6
13804,6153.671914,10,71
13853,6154.871914,7,79
8202,6157.044723,56,7
8094,6160.943113,41,63
8111,6162.977818,46,89
13904,6163.442218,18,37
13993,6165.398569,4,96
8269,6165.943113,60,30
8308,6167.1678,37,94
13947,6167.742039,29,65
8225,6169.382469,51,80
8130,6169.382469,45,13
8124,6169.382469,63,8
8117,6169.382469,61,8
8110,6169.382469,63,89
8106,6169.382469,63,63
8137,6169.382469,65,47
8105,6169.382469,63,63
8102,6169.382469,61,63
8098,6169.382469,58,63
8087,6169.382469,66,41
8084,6169.382469,53,20
8068,6169.382469,61,46
8109,6169.382469,66,89
8161,6169.382469,53,75
8162,6169.382469,60,75
8062,6169.382469,63,46
8241,6169.382469,29,34
8201,6169.382469,58,7
8242,6169.382469,58,34
8288,6169.382469,47,3
8229,6169.382469,23,80
8247,6169.382469,59,90
8208,6169.382469,55,40
8195,6169.382469,55,95
8258,6169.382469,55,90
8262,6169.382469,66,30
8189,6169.382469,58,95
8219,6169.382469,63,68
8178,6169.382469,65,64
8305,6169.382469,51,94
8216,6169.382469,66,68
8040,6170.633631,53,87
8252,6172.33703,38,90
14031,6176.47907,16,76
8143,6177.233274,40,47
8173,6179.794275,60,52
8266,6179.825403,36,30
8078,6182.706977,53,20
8312,6183.070483,35,94
8257,6183.266547,49,90
8125,6183.329517,31,8
8047,6183.760286,56,5
8279,6183.763148,37,42
8093,6183.977818,53,63
8223,6184.277639,40,68
8118,6184.277639,40,8
8086,6184.596064,55,41
8067,6185.031843,20,46
8221,6185.248658,38,68
8082,6185.37746,56,20
8238,6185.493381,55,34
8070,6185.715206,39,46
8236,6185.818962,59,34
8138,6185.834705,23,47
8079,6185.925581,61,20
8261,6186.292665,49,30
13785,6186.323077,17,72
8282,6186.516637,31,3
8228,6186.639714,60,80
8136,6186.661896,41,13
8302,6186.823614,44,94
8180,6186.877996,37,64
8213,6186.902326,50,40
8234,6187.0,48,34
8036,6187.091234,53,87
8181,6187.102683,50,64
8303,6187.10483,54,94
8054,6187.77102,65,5
8275,6188.024329,55,42
8197,6188.299106,52,7
8048,6188.644007,38,5
14001,6189.109481,3,100
8150,6190.927728,56,11
8250,6192.672272,30,90
8265,6194.039356,49,30
8171,6195.245796,54,52
8089,6195.422182,58,41
8088,6195.522004,48,41
8204,6195.942039,27,40
8075,6196.500179,30,46
8304,6197.032558,47,94
8037,6197.402504,17,87
8273,6197.597138,16,42
8071,6197.772451,17,46
8281,6197.962075,20,42
8060,6198.452236,44,86
8176,6198.495886,36,64
8224,6198.593202,51,80
13925,6198.642934,14,28
8278,6199.118426,54,42
8039,6199.552773,16,87
8192,6200.004293,14,95
8097,6200.213238,20,63
8057,6200.371377,15,86
8237,6200.450805,44,34
8059,6200.588909,28,86
8103,6200.683363,13,63
8050,6200.729159,49,5
8152,6200.926655,31,11
8128,6201.03542,55,13
8158,6201.242934,55,75
8175,6201.28229,38,64
8259,6201.413953,29,90
8214,6201.758855,47,40
8183,6202.075134,33,95
8146,6202.171735,55,11
8188,6202.284436,31,95
8096,6202.426834,51,63
8056,6202.686225,22,86
8253,6203.181395,65,90
8311,6204.691592,51,94
8066,6206.742039,10,46
8135,6208.085868,34,13
8270,6208.281216,39,30
8080,6208.636494,29,20
8061,6208.801073,53,86
8272,6209.471199,35,42
8151,6209.536315,4,11
8313,6209.79678,30,94
8090,6210.28551,28,41
8233,6211.028265,39,34
8227,6211.097674,39,80
8218,6211.192129,28,68
8142,6211.910555,4,47
8289,6211.927728,11,3
4462,6212.000358,63,23
8132,6212.341324,45,13
8185,6212.621825,40,95
13949,6212.688014,4,22
8141,6213.215027,14,47
8310,6213.276565,13,94
8113,6213.425403,9,89
8157,6213.496243,20,75
8092,6213.70161,12,41
8177,6213.769589,16,64
8160,6213.969231,43,75
8076,6214.029338,33,46
8285,6214.111628,44,3
8215,6214.325581,46,40
8112,6214.334168,30,89
8211,6214.538819,48,40
8260,6214.694812,15,30
8287,6214.79356,6,3
8205,6215.673703,24,40
8206,6217.181395,62,40
8095,6217.33059,27,63
8186,6217.462612,33,95
8256,6217.613238,32,90
8299,6217.976029,49,26
8163,6218.718426,2,75
8264,6220.137388,38,30
8055,6222.141682,33,86
8280,6222.597138,43,42
8052,6223.165653,6,5
8119,6223.421825,14,8
8044,6223.718784,37,5
8159,6223.903399,21,75
8122,6224.198927,38,8
8203,6224.296243,14,7
8058,6224.382111,37,86
8053,6224.7678,28,5
8085,6225.618605,20,20
4388,6225.801431,50,66
8120,6225.954562,63,8
8154,6225.962791,3,11
8291,6226.382826,8,26
8212,6226.739177,31,40
8191,6227.132021,10,95
8292,6227.254383,37,26
8268,6227.276565,8,30
8101,6227.312343,26,63
8245,6227.557066,3,90
8235,6227.598569,27,34
8220,6227.941324,33,68
8232,6227.950626,15,80
8114,6228.017174,60,89
8209,6228.564222,49,40
8167,6228.841503,10,52
8104,6230.318426,47,63
8046,6230.832558,11,5
8290,6230.886583,26,26
8198,6231.031127,3,7
8116,6231.619678,32,8
8073,6232.152415,22,46
8156,6234.906619,16,75
8133,6234.96458,12,13
8277,6235.063327,29,42
8274,6235.237209,12,42
8239,6235.319499,24,34
8179,6235.445081,17,64
8091,6236.110912,5,41
8230,6237.420394,28,80
8254,6237.774597,26,90
8284,6237.931306,7,3
8127,6238.241145,13,13
8077,6238.338462,2,20
8301,6238.432916,8,94
8309,6239.987835,32,94
8051,6240.737746,7,5
8210,6240.752057,14,40
8140,6240.762075,9,47
4490,6240.885152,66,21
