batchNo,orderNo,time,pickup,dropoff
32,1039,6115.981038,2,30
32,1039,6099.395349,53,30
32,1278,6173.191413,31,2
32,1278,6143.306261,7,2
32,1278,6117.140966,72,2
32,1278,6036.910197,53,2
32,1278,6131.982469,67,2
32,1278,6361.749911,18,2
32,1278,6100.395349,63,2
32,1278,6226.066905,50,2
32,1386,6169.437925,62,40
32,1386,6150.71771,34,40
32,1386,6115.950268,64,40
32,1386,6100.395349,71,40
32,1386,6178.989624,39,40
32,1386,6115.569589,7,40
32,1386,6051.20644,54,40
32,1386,6225.938104,21,40
32,1386,6130.309481,36,40
32,1416,6178.464758,49,92
32,1416,6161.810733,46,92
32,1416,6019.066547,11,92
32,1416,6130.353131,14,92
32,1416,6193.456887,6,92
32,1416,6226.084079,15,92
32,1416,6178.152773,74,92
32,1416,6198.621467,35,92
32,1416,6117.040072,62,92
32,1416,6133.231127,66,92
32,1416,6115.752773,28,92
32,1456,6142.123435,70,21
32,1456,6095.355993,43,21
32,1456,6118.045438,68,21
32,1456,6140.426834,1,21
32,1456,6100.395349,80,21
32,1456,6233.572093,33,21
32,1456,6132.071914,63,21
32,1456,6100.395349,14,21
32,1503,6131.644007,71,23
32,1503,6216.607871,32,23
32,1503,6159.50161,38,23
32,1503,6079.577818,44,23
32,1503,6145.348479,14,23
32,1503,6129.550984,75,23
32,1503,6155.027191,5,23
32,1503,6261.764222,62,23
32,1503,6180.797138,34,23
32,1519,6094.767442,56,66
32,1519,6259.971377,20,66
32,1519,6154.131306,36,66
32,1519,6100.395349,68,66
32,1519,6131.586762,37,66
32,1519,6114.602862,78,66
32,1519,6100.395349,70,66
32,1519,6087.673703,40,66
32,1519,6166.413953,60,66
32,1519,6298.983184,52,66
32,1519,6116.953488,75,66
32,1519,6286.511628,20,66
32,1519,6209.395349,75,66
32,1519,6173.52737,65,66
32,1519,6143.811449,61,66
32,1519,6164.230769,74,66
33,29,5962.168157,32,4
33,29,5782.971735,8,4
33,29,6138.989624,51,4
33,29,5922.638998,65,4
33,29,5849.395349,27,4
33,29,5987.553488,25,4
33,29,5951.316995,64,4
33,29,5654.395349,75,4
33,90,5899.978175,55,65
33,90,5954.248658,74,65
33,90,5899.328801,6,65
33,90,5790.812165,53,65
33,90,5869.395349,8,65
33,90,6066.080501,18,65
33,90,5854.395349,49,65
33,394,5967.678354,78,39
33,394,5880.481216,76,39
33,394,5992.959928,21,39
33,394,6080.869767,18,39
33,394,5949.395349,31,39
33,394,5715.474776,68,39
33,394,5749.395349,76,39
33,394,5924.699821,44,39
33,394,5876.578533,69,39
33,479,5882.304114,31,89
33,479,5912.880859,5,89
33,479,6169.640072,52,89
33,479,5699.395349,68,89
33,479,6024.395349,15,89
33,499,5828.862254,48,67
33,499,5946.719499,29,67
33,499,5936.087299,65,67
33,499,5995.17746,15,67
33,499,5976.371377,19,67
33,499,5840.013953,70,67
33,499,5824.395349,62,67
33,499,5881.010733,58,67
33,677,6154.201073,52,22
33,677,5928.856172,30,22
33,677,5794.395349,28,22
33,677,5909.395349,43,22
33,677,5830.670483,80,22
33,677,5882.763506,6,22
33,677,5774.395349,60,22
33,677,5884.299106,23,22
33,677,5877.297674,42,22
33,677,5865.744186,69,22
33,677,5976.222898,46,22
33,677,6018.954204,13,22
33,758,5815.650089,10,48
33,758,5918.07263,36,48
33,758,5769.395349,7,48
33,758,5865.26941,1,48
33,758,5803.171735,60,48
33,758,5900.436494,23,48
33,758,5849.395349,32,48
33,780,6003.163148,37,14
33,780,5934.395349,22,14
33,780,5987.349195,38,14
33,780,5849.093023,40,14
33,780,6002.962433,25,14
33,780,5867.042934,49,14
33,780,5704.395349,27,14
33,780,6007.633989,21,14
33,826,5918.518426,32,7
33,826,5841.454383,62,7
33,826,5774.395349,39,7
33,826,6052.197138,17,7
33,826,5853.374955,69,7
33,826,5909.204293,66,7
33,826,5814.740608,79,7
33,826,6003.934168,20,7
33,826,5864.395349,75,7
33,907,5814.413596,47,61
33,907,6042.780322,15,61
33,907,5719.395349,39,61
33,907,5879.395349,65,61
33,907,6004.395349,13,61
33,907,5834.395349,40,61
33,919,5944.395349,46,19
33,919,5799.395349,3,19
33,919,5889.607513,42,19
33,1027,6034.395349,18,28
33,1027,5852.476208,62,28
33,1027,5864.395349,58,28
33,1027,5859.154919,72,28
33,1027,5736.959571,40,28
33,1027,6027.592487,78,28
33,1073,5988.749553,46,26
33,1073,6015.680501,78,26
33,1073,5829.395349,72,26
33,1073,5912.778533,12,26
33,1073,5953.254741,22,26
33,1073,5899.152057,12,26
33,1073,5971.523435,26,26
33,1073,5922.098748,33,26
33,1073,5967.309123,22,26
33,1117,5927.824687,6,59
33,1117,6094.30161,17,59
33,1117,6119.395349,18,59
33,1117,5930.859034,32,59
33,1117,5799.395349,10,59
33,1117,5787.143113,59,59
33,1117,6032.489088,13,59
33,1117,5824.395349,7,59
33,1117,5779.395349,54,59
33,1117,5916.434705,56,59
33,1143,5897.081216,66,64
33,1143,5962.86297,44,64
33,1143,5904.395349,31,64
33,1143,5859.395349,3,64
33,1143,5799.395349,80,64
33,1143,5884.963864,4,64
33,1143,6015.418247,20,64
33,1143,5900.537746,41,64
33,1215,5949.395349,44,94
33,1215,5838.934168,8,94
33,1215,5983.045081,77,94
33,1215,5839.395349,68,94
33,1215,5609.395349,75,94
33,1215,5990.510197,20,94
33,1259,5869.395349,47,5
33,1259,5959.644723,45,5
33,1259,5764.395349,28,5
33,1259,5888.177818,36,5
33,1259,5839.395349,1,5
33,1259,5884.273345,12,5
33,1259,5865.90483,31,5
33,1259,5874.395349,68,5
33,1285,5829.395349,57,35
33,1285,6133.501968,18,35
33,1285,5852.106619,1,35
33,1285,5779.395349,58,35
33,1285,6000.451163,45,35
33,1285,5959.339177,30,35
33,1285,5904.395349,70,35
33,1285,5958.893023,25,35
33,1364,5874.656172,72,10
33,1364,5846.929517,72,10
33,1364,5749.395349,67,10
33,1364,5954.395349,33,10
33,1364,5903.595349,35,10
33,1364,5913.957424,41,10
33,1364,5886.224329,56,10
33,1364,5936.289445,73,10
33,1364,5946.579249,55,10
33,1364,5879.549911,7,10
33,1496,5975.773524,37,42
33,1496,5871.713775,3,42
33,1496,5824.395349,69,42
33,1496,5939.942039,25,42
33,1496,5827.692308,10,42
33,1496,5978.946333,21,42
33,1496,5974.182469,14,42
33,1496,5999.80644,78,42
33,1496,5862.846869,61,42
33,1496,5799.395349,48,42
33,1496,5797.755277,58,42
33,1496,5909.196422,34,42
33,1496,5932.061181,56,42
33,1496,5845.315921,48,42
34,1,18332.66619,63,51
34,1,18389.9542,10,51
34,1,18310.02147,44,51
34,1,18214.27299,28,51
34,1,18552.57639,18,51
34,1,18449.27299,74,51
34,1,18279.27299,54,51
34,1,18490.56708,13,51
34,1,18585.59964,39,51
34,1,18194.07907,31,51
34,1,18329.27299,77,51
34,1,18359.27299,11,51
34,1,18164.27299,80,51
34,1,18159.27299,66,51
34,1,18578.26404,2,51
34,1,18549.27299,2,51
34,1,18588.92236,14,51
34,1,18504.22361,14,51
34,1,18324.03077,66,51
34,1,18209.27299,15,51
34,85,18054.27299,30,7
34,85,18329.27299,22,7
34,85,18109.27299,30,7
34,85,18259.27299,38,7
34,85,18095.09267,34,7
34,85,18395.36816,12,7
34,85,18089.27299,55,7
34,85,18173.00751,68,7
34,85,18110.98891,69,7
34,85,18304.27299,71,7
34,85,18534.27299,14,7
34,85,18314.27299,73,7
34,85,18199.27299,80,7
34,166,18174.27299,58,83
34,166,18014.27299,56,83
34,166,18154.27299,35,83
34,166,18254.27299,32,83
34,166,18399.03256,75,83
34,328,18387.75742,63,16
34,328,18578.9102,60,16
34,328,18269.27299,79,16
34,328,18284.27299,28,16
34,328,18204.27299,70,16
34,328,18214.27299,29,16
34,328,18329.27299,5,16
34,328,18227.13739,30,16
34,328,18649.80215,48,16
34,329,18254.27299,6,43
34,329,18159.27299,69,43
34,329,18574.27299,39,43
34,329,18564.25045,1,43
34,329,18254.30948,30,43
34,329,18374.27299,23,43
34,329,18410.94633,49,43
34,330,18089.27299,38,6
34,330,18534.1975,20,6
34,330,18284.27299,45,6
34,330,18309.27299,66,6
34,330,18119.27299,28,6
34,330,18519.07335,40,6
34,330,18294.27299,25,6
34,330,18379.27299,9,6
34,330,18385.68837,24,6
34,330,18209.27299,58,6
34,330,18319.27299,63,6
34,414,18234.27299,15,65
34,414,18489.56315,2,65
34,414,18424.27299,3,65
34,414,18301.4898,23,65
34,414,18559.27299,13,65
34,414,18224.27299,52,65
34,414,18365.94705,71,65
34,414,18309.27299,72,65
34,414,18345.88909,63,65
34,435,18379.27299,4,35
34,435,18229.27299,26,35
34,435,18054.27299,37,35
34,435,18492.55742,20,35
34,435,18359.27299,77,35
34,435,18279.27299,43,35
34,435,18566.83649,60,35
34,435,18199.27299,56,35
34,435,18324.27299,77,35
34,435,18029.27299,62,35
34,486,18384.27299,5,5
34,486,18473.70912,1,5
34,486,18476.72451,13,5
34,486,18224.27299,52,5
34,486,18274.27299,42,5
34,486,18372.41145,63,5
34,486,18384.72487,75,5
34,486,18149.27299,42,5
34,486,18574.24973,13,5
34,486,18100.54705,67,5
34,486,18159.27299,67,5
34,581,18530.89946,39,55
34,581,18319.27299,77,55
34,581,18288.33274,24,55
34,581,18359.14061,64,55
34,581,18081.76637,36,55
34,581,18380.95385,71,55
34,581,18507.86798,63,55
34,581,18054.27299,66,55
34,581,18454.27299,10,55
34,743,18259.27299,71,20
34,743,18054.27299,57,20
34,743,18042.52451,61,20
34,811,18354.27299,9,13
34,811,18173.10197,66,13
34,811,18460.4576,13,13
34,811,18384.31914,11,13
34,811,18484.27299,11,13
34,811,18084.27299,69,13
34,811,18082.53918,65,13
34,811,18409.27299,6,13
34,811,18054.27299,36,13
34,811,18324.27299,79,13
34,884,18486.56565,7,98
34,884,18152.30555,33,98
34,884,18304.27299,70,98
34,884,18314.27299,3,98
34,884,18369.27299,26,98
34,884,18309.27299,9,98
34,884,18119.87013,68,98
34,884,18597.08658,40,98
34,884,18329.27299,61,98
34,884,18499.27299,44,98
34,884,18179.41288,31,98
34,884,18373.79392,77,98
34,884,18394.27299,50,98
34,918,18270.98891,54,72
34,918,18139.27299,34,72
34,918,18426.8161,50,72
34,918,18169.27299,56,72
34,918,18179.27299,58,72
34,918,18384.27299,5,72
34,918,18209.27299,61,72
34,918,18554.27299,39,72
34,953,18129.27299,38,68
34,953,18339.27299,53,68
34,953,18164.27299,32,68
34,953,18296.28551,44,68
34,953,18189.27299,28,68
34,953,18384.27299,42,68
34,953,18466.06905,9,68
34,953,18269.27299,11,68
34,953,18324.27299,71,68
34,953,18509.80823,20,68
34,971,18339.4576,62,19
34,971,18369.27299,11,19
34,971,18593.98497,1,19
34,971,18632.76458,47,19
34,971,18244.27299,51,19
34,971,18439.27299,11,19
34,971,18552.17317,60,19
34,971,18359.27299,46,19
34,975,18524.13596,20,1
34,975,18068.51055,66,1
34,975,18533.56422,59,1
34,975,18344.27299,32,1
34,975,18505.74383,40,1
34,975,18399.27299,73,1
34,975,18494.27299,63,1
34,975,18349.27299,43,1
34,975,18449.27299,44,1
34,989,18275.33453,24,22
34,989,18344.27299,73,22
34,989,18167.88444,35,22
34,989,18304.27299,32,22
34,989,18125.02254,61,22
34,989,18414.27299,10,22
34,989,18174.27299,30,22
34,989,18224.27299,65,22
34,989,18666.7839,48,22
34,989,18462.63399,73,22
34,989,18369.86118,75,22
34,989,18324.27299,54,22
34,989,18546.20823,19,22
34,1147,18484.27299,50,32
34,1147,18144.27299,27,32
34,1147,18150.98891,53,32
34,1147,18229.27299,80,32
34,1147,18436.98283,3,32
34,1147,18109.27299,62,32
34,1147,18144.27299,22,32
34,1147,18269.27299,22,32
34,1147,18440.36029,49,32
34,1337,18368.50197,73,34
34,1337,18079.27299,33,34
34,1337,18472.09982,8,34
34,1337,18294.9814,28,34
34,1337,18489.27299,39,34
34,1337,18084.27299,28,34
34,1337,18240.06762,30,34
34,1337,18538.53274,17,34
34,1337,18349.27299,72,34
34,1472,18249.27299,79,48
34,1472,18179.27299,70,48
34,1472,18264.27299,45,48
34,1472,18129.27299,51,48
34,1506,18559.57066,20,93
34,1506,18458.69231,7,93
34,1506,18521.92236,64,93
34,1506,18067.60107,35,93
34,1506,18254.27299,41,93
34,1506,18289.27299,51,93
34,1506,18279.27299,22,93
35,20,9724.251163,34,64
35,20,9763.28229,2,64
35,20,9789.900894,10,64
35,20,9695.888372,11,64
35,20,9709.061896,68,64
35,20,9866.920215,31,64
35,20,9800.67585,72,64
35,20,9695.888372,60,64
35,41,9728.584615,56,4
35,41,9779.127728,49,4
35,41,9802.985331,2,4
35,41,9762.894454,30,4
35,41,9764.613238,43,4
35,41,9844.933453,69,4
35,41,9734.971377,46,4
35,41,9725.042576,37,4
35,57,9709.157066,1,62
35,57,9695.888372,13,62
35,57,9740.086583,72,62
35,57,9837.452236,65,62
35,57,9777.942397,7,62
35,57,9726.197496,52,62
35,57,9695.888372,25,62
35,105,9758.461896,10,100
35,105,9818.116637,32,100
35,105,9695.888372,33,100
35,105,9647.894454,64,100
35,105,9736.571735,44,100
35,105,9712.767084,25,100
35,105,9711.043292,58,100
35,105,9729.420036,10,100
35,105,9764.998569,77,100
35,198,9883.090519,75,28
35,198,9692.888372,3,28
35,198,9817.894454,23,28
35,198,9829.694097,8,28
35,198,9695.888372,2,28
35,198,9739.452594,50,28
35,198,9796.920215,6,28
35,198,9721.903399,18,28
35,198,9769.86941,48,28
35,198,9837.894454,80,28
35,236,9784.760286,22,81
35,236,9776.450805,79,81
35,236,9741.228623,74,81
35,236,9811.552057,6,81
35,236,9608.77424,64,81
35,236,9741.057245,35,81
35,439,9723.857603,24,2
35,439,9723.892308,45,2
35,439,9713.978175,9,2
35,439,9685.057245,6,2
35,439,9715.093739,36,2
35,439,9669.928801,6,2
35,439,9670.004651,4,2
35,439,9780.865116,12,2
35,439,9789.621467,2,2
35,439,9735.285868,21,2
35,439,9723.510555,60,2
35,439,9709.642218,14,2
35,550,9615.460465,27,48
35,550,9724.498748,54,48
35,550,9753.386762,12,48
35,550,9921.312343,31,48
35,550,9859.164937,79,48
35,550,9731.136673,48,48
35,550,9764.726297,52,48
35,550,9695.888372,50,48
35,550,9895.040429,31,48
35,550,9599.698032,28,48
35,550,9766.505188,25,48
35,550,9796.337388,22,48
35,595,9862.888372,69,71
35,595,9729.823614,36,71
35,595,9722.888372,62,71
35,595,9695.888372,24,71
35,595,9791.397853,7,71
35,654,9762.728444,58,66
35,654,9837.16136,61,66
35,654,9794.257961,23,66
35,654,9762.221467,8,66
35,654,9712.557424,56,66
35,654,9905.490877,69,66
35,654,9881.865474,32,66
35,751,9745.802862,78,69
35,751,9749.984973,59,69
35,751,9777.290519,61,69
35,751,9908.149553,31,69
35,751,9766.46297,50,69
35,751,9630.434347,27,69
35,751,9726.320572,72,69
35,751,9845.196064,8,69
35,773,9782.425403,66,55
35,773,9670.798927,30,55
35,773,9695.888372,52,55
35,773,9783.370304,56,55
35,773,9695.888372,55,55
35,773,9742.388551,56,55
35,773,9710.080143,18,55
35,773,9933.539177,32,55
35,773,9665.798927,27,55
35,773,9753.962075,72,55
35,773,9761.133453,79,55
35,850,9821.920215,79,15
35,850,9857.888372,2,15
35,850,9804.988551,7,15
35,850,9868.844007,58,15
35,850,9711.565653,60,15
35,850,9857.699106,58,15
35,850,9711.310197,19,15
35,850,9721.350268,22,15
35,850,9767.157066,55,15
35,893,9762.40322,5,98
35,893,9744.043292,7,98
35,893,9726.329159,26,98
35,893,9592.894454,64,98
35,893,9710.394991,42,98
35,893,9697.451521,30,98
35,893,9736.920215,6,98
35,893,9831.384615,32,98
35,893,9657.888372,79,98
35,893,9735.207156,33,98
35,893,9764.505903,22,98
35,893,9695.888372,58,98
35,893,9713.578533,11,98
35,893,9710.240429,34,98
35,956,9755.936673,36,12
35,956,9711.51127,73,12
35,956,9752.888372,62,12
35,956,9766.400716,72,12
35,956,9821.144544,66,12
35,956,9708.792129,43,12
35,956,9695.888372,67,12
35,956,9675.931664,62,12
35,956,9749.14347,24,12
35,965,9707.090519,22,8
35,965,9753.127013,56,8
35,965,9726.729875,74,8
35,965,9813.907335,58,8
35,965,9660.21288,64,8
35,965,9796.497317,13,8
35,965,9713.408587,30,8
35,965,9714.431485,71,8
35,965,9722.794275,1,8
35,1018,9702.894454,80,14
35,1018,9739.096959,67,14
35,1018,9717.221825,48,14
35,1018,9676.653309,79,14
35,1018,9724.757424,80,14
35,1018,9704.77424,39,14
35,1018,9711.719499,50,14
35,1018,9742.220036,48,14
35,1018,9805.710555,10,14
35,1018,9800.593918,31,14
35,1018,9743.460823,9,14
35,1018,9724.797853,14,14
35,1018,9695.888372,15,14
35,1140,9753.368157,73,24
35,1140,9741.522004,26,24
35,1140,9751.437567,21,24
35,1140,9695.888372,42,24
35,1140,9772.119857,36,24
35,1140,9807.573166,60,24
35,1154,9907.688014,75,89
35,1154,9777.126297,1,89
35,1154,9711.21288,52,89
35,1154,9692.888372,46,89
35,1154,9818.902683,60,89
35,1154,9809.357066,65,89
35,1154,9807.506619,78,89
35,1154,9750.833631,2,89
35,1154,9737.552773,52,89
35,1154,9695.888372,21,89
35,1154,9756.188551,48,89
35,1202,9875.118068,70,36
35,1202,9739.637209,12,36
35,1202,9740.391413,38,36
35,1202,9695.888372,71,36
35,1202,9724.445796,49,36
35,1202,9824.760286,2,36
35,1202,9695.888372,18,36
35,1223,9713.665832,54,30
35,1223,9889.769946,69,30
35,1223,9774.319857,24,30
35,1223,9729.957782,15,30
35,1223,9733.013953,18,30
35,1223,9795.996064,65,30
35,1223,9802.888372,58,30
35,1223,9713.441145,16,30
35,1223,9755.300179,26,30
35,1223,9802.356351,79,30
35,1223,9722.465116,44,30
35,1223,9764.402147,60,30
35,1223,9765.244365,11,30
35,1224,9749.516995,44,13
35,1224,9820.358855,77,13
35,1224,9652.888372,3,13
35,1224,9662.28873,61,13
35,1224,9748.269767,13,13
35,1224,9866.832916,75,13
35,1224,9726.910555,29,13
35,1224,9760.877996,24,13
35,1224,9819.446512,7,13
35,1224,9826.884079,57,13
35,1224,9841.797853,58,13
35,1224,9765.057961,62,13
35,1404,9779.956351,43,17
35,1404,9922.249732,75,17
35,1404,9637.894454,6,17
35,1404,9695.888372,38,17
35,1404,9769.164937,14,17
35,1404,9654.797496,5,17
35,1404,9807.888372,62,17
35,1461,9779.850805,78,79
35,1461,9767.888372,40,79
35,1461,9717.888372,4,79
35,1461,9698.76458,10,79
35,1461,9735.665116,14,79
35,1461,9784.20322,14,79
35,1461,9748.09517,58,79
35,1461,9818.001789,10,79
35,1461,9755.212165,37,79
35,1461,9749.262612,45,79
35,1461,9695.888372,44,79
35,1461,9809.424687,14,79
35,1475,9779.338819,71,92
35,1475,9736.670483,60,92
35,1475,9722.915206,67,92
35,1475,9695.888372,20,92
35,1475,9725.283005,12,92
35,1475,9737.010376,57,92
35,1541,9710.223614,45,34
35,1541,9893.771735,76,34
35,1541,9749.247943,33,34
35,1541,9683.998927,29,34
35,1541,9713.411091,38,34
35,1541,9736.631843,24,34
35,1541,9710.868694,23,34
35,1541,9737.060465,54,34
35,1541,9793.954562,78,34
35,1541,9750.373524,51,34
35,1541,9842.654025,32,34
35,1541,9755.843292,50,34
35,1546,9774.676565,9,63
35,1546,9727.888372,40,63
35,1546,9737.225045,2,63
35,1546,9701.920215,47,63
35,1546,9741.401073,40,63
35,1546,9816.48551,72,63
35,1546,9829.329875,69,63
35,1546,9695.888372,74,63
35,1546,9721.631485,57,63
35,1546,9647.085868,62,63
35,1546,9823.975671,62,63
35,1546,9789.489088,80,63
35,1546,9695.888372,54,63
36,100,11051.90447,29,52
36,100,11049.15921,28,52
36,100,11113.63327,25,52
36,100,10957.88837,18,52
36,100,11014.02898,40,52
36,179,11053.761,41,39
36,179,10976.9814,34,39
36,179,10924.88837,56,39
36,179,11012.98819,46,39
36,179,11037.88837,27,39
36,179,11047.88837,70,39
36,179,11068.2644,48,39
36,179,11042.60429,74,39
36,179,10957.10733,65,39
36,179,11024.59392,57,39
36,179,11078.16029,41,39
36,179,10962.88837,43,39
36,179,11044.53882,36,39
36,179,11012.79642,19,39
36,188,11008.97674,51,90
36,188,11117.88837,9,90
36,188,11175.62683,21,90
36,188,10992.88837,3,90
36,188,11025.95671,50,90
36,188,10982.75098,58,90
36,188,11052.88837,55,90
36,188,10971.1059,77,90
36,248,11059.47621,2,7
36,248,11035.61717,12,7
36,248,10953.79928,45,7
36,248,11042.62397,72,7
36,248,10924.88837,34,7
36,248,11027.88837,60,7
36,248,11107.88837,42,7
36,248,10996.96887,52,7
36,255,11012.88837,47,22
36,255,11037.88837,41,22
36,255,10857.83864,48,22
36,255,11002.88837,53,22
36,255,10941.12379,37,22
36,255,11002.88837,39,22
36,255,11282.88837,25,22
36,255,11195.15098,6,22
36,255,11064.9585,79,22
36,296,11012.88837,67,2
36,296,11031.96172,44,2
36,296,11012.88837,49,2
36,296,10997.30125,61,2
36,296,10968.41968,40,2
36,296,11033.4805,1,2
36,296,10938.99714,47,2
36,296,11057.88837,9,2
36,452,10967.22469,58,43
36,452,10924.88837,2,43
36,452,11036.50233,33,43
36,452,10940.07335,34,43
36,452,11069.01467,35,43
36,452,10941.32343,45,43
36,452,10939.82433,61,43
36,452,10988.99642,34,43
36,452,10992.88837,18,43
36,452,10902.88837,20,43
36,564,10977.88837,55,67
36,564,10852.88837,53,67
36,564,11074.10304,67,67
36,564,10986.91735,12,67
36,564,11120.33775,23,67
36,564,11002.88837,66,67
36,564,10952.06619,30,67
36,564,11207.96601,5,67
36,564,11021.20966,3,67
36,564,10980.68801,74,67
36,564,11089.50125,17,67
36,649,10944.6873,24,21
36,649,10977.67943,59,21
36,649,10941.62469,73,21
36,649,10955.7356,56,21
36,649,10924.88837,7,21
36,649,10994.97424,9,21
36,649,10952.82612,67,21
36,649,11112.88837,6,21
36,649,11164.01682,22,21
36,649,11050.01395,53,21
36,649,11006.6093,70,21
36,649,11051.72379,45,21
36,735,11043.59106,15,54
36,735,10942.78462,63,54
36,735,11027.88837,71,54
36,735,11087.88837,23,54
36,735,10942.25367,57,54
36,735,10994.13166,55,54
36,735,11042.88837,6,54
36,755,11007.65224,24,1003
36,755,11217.88837,22,1003
36,755,10938.03542,7,1003
36,755,10995.46297,42,1003
36,755,11187.03971,31,1003
36,755,10924.88837,38,1003
36,755,11067.88837,19,1003
36,755,10938.31449,40,1003
36,755,11122.88837,16,1003
36,755,11022.88837,29,1003
36,755,10953.61896,64,1003
36,755,11104.68479,22,1003
36,755,11028.53918,67,1003
36,755,11035.36816,19,1003
36,755,11067.72809,41,1003
36,755,11027.9907,37,1003
36,755,11070.68873,75,1003
36,755,10974.9703,75,1003
36,755,10785.65868,54,1003
36,755,11063.63327,71,1003
36,755,10932.88837,70,1003
36,755,11077.46082,53,1003
36,755,11094.53703,31,1003
36,755,11078.64365,79,1003
36,755,11007.43649,9,1003
36,755,11047.07549,2,1003
36,755,11067.3449,29,1003
36,755,11187.88837,9,1003
36,755,10924.88837,73,1003
36,755,11125.55385,25,1003
36,755,10983.5932,49,1003
36,755,10924.88837,78,1003
36,755,11212.88837,10,1003
36,755,11027.63041,73,1003
36,755,11092.28157,54,1003
36,755,10924.88837,71,1003
36,755,10955.7449,73,1003
36,755,10850.32057,19,1003
36,755,11059.34275,16,1003
36,755,11031.07156,17,1003
36,755,11072.88837,6,1003
36,755,10954.77603,14,1003
36,755,10941.48801,78,1003
36,755,11005.86762,55,1003
36,755,11083.37209,25,1003
36,755,10992.21395,59,1003
36,755,11024.44222,46,1003
36,755,11037.95385,30,1003
36,755,10921.84079,80,1003
36,755,10955.0551,57,1003
36,755,10972.88837,54,1003
36,755,10962.84043,30,1003
36,755,10988.90626,44,1003
36,755,10924.88837,61,1003
36,755,11022.61825,52,1003
36,755,11262.88837,9,1003
36,755,11185.72916,35,1003
36,755,11080.67764,35,1003
36,755,10792.88837,20,1003
36,755,10969.31628,14,1003
36,755,10968.97782,49,1003
36,755,11027.6161,48,1003
36,755,11041.89374,49,1003
36,755,11061.46225,54,1003
36,755,10955.09088,49,1003
36,755,10924.88837,39,1003
36,755,11073.88408,10,1003
36,755,11002.78855,75,1003
36,755,10995.95063,23,1003
36,755,11034.53202,79,1003
36,755,11097.88837,28,1003
36,755,11020.66082,10,1003
36,755,10924.88837,58,1003
36,755,10970.68014,38,1003
36,755,10954.43614,39,1003
36,755,11124.68479,35,1003
36,755,10984.23005,38,1003
36,755,11050.86834,79,1003
36,755,11017.26011,55,1003
36,755,11050.22826,12,1003
36,755,11024.08479,61,1003
36,755,10955.76279,77,1003
36,755,11030.47156,36,1003
36,755,11024.22182,19,1003
36,755,10974.5449,30,1003
36,755,11102.88837,29,1003
36,755,11148.38891,22,1003
36,755,10924.88837,45,1003
36,755,11066.94919,26,1003
36,755,11038.77996,46,1003
36,755,11047.88837,3,1003
36,755,11182.88837,6,1003
36,755,10964.7381,2,1003
36,755,10966.54919,34,1003
36,755,11083.42147,48,1003
36,755,11046.1678,75,1003
36,755,10957.1975,23,1003
36,755,11143.68444,41,1003
36,762,10997.87621,12,26
36,762,10942.25796,65,26
36,762,11010.72844,12,26
36,762,11061.28229,27,26
36,762,11022.33417,1,26
36,762,10892.88837,79,26
36,762,11012.45868,37,26
36,762,11005.12093,17,26
36,762,10990.16923,13,26
36,762,10924.88837,50,26
36,762,10976.83184,10,26
36,762,10953.51234,61,26
36,762,10979.71342,41,26
36,778,10970.23864,65,56
36,778,11057.69374,78,56
36,778,11153.56172,26,56
36,778,10983.23292,52,56
36,778,11043.88694,59,56
36,778,11153.63327,54,56
36,778,11017.37138,6,56
36,866,11133.40608,24,61
36,866,11019.2025,44,61
36,866,11083.8186,75,61
36,866,10971.86261,18,61
36,866,10837.88837,19,61
36,885,11004.87478,44,96
36,885,11199.68479,54,96
36,885,11102.00429,17,96
36,885,11222.88837,25,96
36,885,11108.63327,23,96
36,885,11021.62111,80,96
36,885,11052.88837,47,96
36,885,11047.88837,68,96
36,902,11040.65689,37,33
36,902,10942.32522,56,33
36,902,11242.88837,25,33
36,902,10971.79249,12,33
36,902,10807.66834,69,33
36,902,10951.67692,48,33
36,1005,10955.04222,42,72
36,1005,11115.27406,30,72
36,1005,11197.88837,26,72
36,1005,10967.59678,68,72
36,1005,10968.65152,63,72
36,1005,11017.88837,78,72
36,1010,10912.88837,23,76
36,1010,11056.76852,35,76
36,1010,11057.88837,39,76
36,1010,11172.88837,21,76
36,1010,10862.88837,70,76
36,1010,11127.88837,54,76
36,1010,10924.88837,14,76
36,1010,11035.37925,53,76
36,1010,11217.88837,21,76
36,1045,11077.88837,33,37
36,1045,10965.28623,72,37
36,1045,10997.88837,63,37
36,1045,10976.15277,43,37
36,1045,10968.31664,73,37
36,1045,11142.88837,36,37
36,1045,11022.45868,33,37
36,1045,11007.88837,57,37
36,1045,10952.52773,8,37
36,1045,10924.88837,30,37
36,1047,11135.47513,32,20
36,1047,11017.88837,63,20
36,1047,10924.88837,63,20
36,1047,10968.18426,7,20
36,1047,10924.88837,66,20
36,1047,10992.88837,71,20
36,1047,10940.06691,42,20
36,1047,10982.88837,62,20
36,1047,10792.88837,70,20
36,1078,11019.34919,54,75
36,1078,10996.11735,27,75
36,1078,10940.52057,71,75
36,1078,11173.13453,36,75
36,1078,10940.49338,13,75
36,1078,10982.88837,48,75
36,1078,10961.26726,60,75
36,1078,10967.89159,42,75
36,1078,10965.28479,45,75
36,1133,11028.18318,55,70
36,1133,11162.88837,36,70
36,1133,11007.88837,1,70
36,1133,10954.20859,71,70
36,1133,11121.46834,42,70
36,1133,11040.38962,61,70
36,1133,11018.83828,65,70
36,1133,11057.15098,23,70
