batchNo,orderNo,time,pickup,dropoff
34,602,7008.384258,40,32
34,602,6967.385689,45,32
34,602,6946.845438,38,32
34,602,6937.54025,25,32
34,602,7064.827907,1,32
34,602,6996.343113,21,32
34,602,6961.765653,52,32
34,602,6976.500179,25,32
34,602,7000.66941,6,32
34,609,6952.129159,55,93
34,609,7093.354919,4,93
34,609,6952.129159,64,93
34,609,6933.642576,51,93
34,609,7033.316279,38,93
34,609,6968.79034,12,93
34,609,6952.129159,48,93
34,609,6977.434347,23,93
34,609,6994.376029,9,93
34,609,7006.647943,26,93
34,692,7063.765653,11,55
34,692,6952.129159,61,55
34,692,6952.129159,40,55
34,692,6968.677996,51,55
34,692,6993.125224,1,55
34,692,7105.785689,4,55
34,742,6968.532737,11,44
34,742,7013.457961,17,44
34,742,7082.807156,3,44
34,742,7008.958497,6,44
34,742,7057.065832,9,44
34,742,7031.005009,18,44
34,742,6982.616458,6,44
34,808,7001.946333,42,1
34,808,6960.854741,22,1
34,808,7069.241145,6,1
34,808,6966.989267,39,1
34,808,6993.989624,44,1
34,808,7035.412165,27,1
34,808,7010.106619,24,1
34,808,6993.296243,32,1
34,808,7006.523435,37,1
34,808,6968.946333,59,1
34,817,6949.366726,42,36
34,817,6986.992487,18,36
34,817,6968.018962,21,36
34,817,6966.982111,32,36
34,817,7077.633989,11,36
34,817,6952.129159,61,36
34,843,7008.854025,11,20
34,843,7007.891592,27,20
34,843,6980.363148,50,20
34,843,6952.129159,65,20
34,843,7025.011449,19,20
34,843,7008.431843,2,20
34,843,6952.129159,56,20
34,843,6965.718426,24,20
34,843,6967.318426,22,20
34,843,6983.498748,6,20
34,843,7070.458676,12,20
34,843,7006.762433,45,20
34,843,6992.074776,42,20
34,843,7096.244723,2,20
34,996,7055.27263,13,99
34,996,6980.359571,37,99
34,996,6952.129159,65,99
34,996,6984.553488,43,99
34,996,6981.043649,23,99
34,996,6952.129159,48,99
34,996,7032.762433,7,99
34,1172,7007.695528,24,22
34,1172,6965.513775,35,22
34,1172,6988.983542,1,22
34,1172,7024.746333,32,22
34,1172,6978.519857,21,22
34,1172,6952.129159,48,22
34,1172,7031.582111,35,22
34,1172,7039.688372,11,22
34,1172,7046.835063,29,22
34,1172,6980.339535,9,22
34,1452,6952.129159,34,69
34,1452,6993.693381,7,69
34,1452,6933.447585,25,69
34,1452,7010.007513,32,69
34,1452,6966.908408,36,69
34,1452,6952.129159,29,69
34,1452,6976.699821,34,69
34,1469,6994.739535,56,49
34,1469,6966.19356,9,49
34,1469,6952.129159,56,49
34,1469,6979.687657,43,49
34,1469,6995.183184,7,49
34,1469,6996.955635,42,49
34,1469,7019.746333,22,49
34,1469,6980.034705,6,49
34,1469,7035.716637,14,49
34,1469,6980.519141,47,49
34,1469,6965.88873,32,49
34,1550,6952.129159,44,35
34,1550,6976.758855,26,35
34,1550,7036.540966,29,35
34,1550,7023.692665,4,35
34,1550,7022.513417,38,35
34,1550,6966.257961,53,35
34,1550,6965.465116,15,35
34,1550,6977.972451,18,35
34,1550,6952.129159,53,35
34,1550,6952.129159,44,35
34,1550,6967.329159,62,35
34,1550,7018.218247,41,35
34,1550,6952.129159,59,35
34,1550,7042.510555,4,35
35,18,4653.391055,54,7
35,18,4767.71449,4,7
35,18,4655.855456,35,7
35,18,4685.86297,28,7
35,18,4669.453309,52,7
35,18,4555.245796,65,7
35,18,4671.477639,48,7
35,18,4627.040072,64,7
35,18,4640.283363,46,7
35,80,4696.611807,34,42
35,80,4642.194991,33,42
35,80,4640.283363,34,42
35,80,4685.894097,11,42
35,80,4709.987478,34,42
35,80,4722.31127,18,42
35,80,4640.283363,54,42
35,80,4671.960644,28,42
35,80,4640.283363,48,42
35,108,4724.12415,27,44
35,108,4670.563864,63,44
35,108,4640.283363,66,44
35,108,4700.821109,11,44
35,108,4701.743828,23,44
35,108,4712.000716,8,44
35,108,4670.247943,61,44
35,108,4671.725224,24,44
35,108,4693.183542,43,44
35,108,4656.828265,30,44
35,108,4665.966369,2,44
35,108,4681.972809,32,44
35,119,4713.48551,12,77
35,119,4682.847227,37,77
35,119,4657.944186,62,77
35,119,4640.283363,62,77
35,119,4672.655456,52,77
35,119,4710.790698,38,77
35,119,4667.536315,55,77
35,119,4530.060107,3,77
35,119,4698.671199,20,77
35,119,4697.474061,10,77
35,119,4716.740608,3,77
35,141,4640.283363,66,39
35,141,4719.516995,5,39
35,141,4668.52093,41,39
35,141,4640.283363,44,39
35,141,4699.399642,54,39
35,141,4657.86619,66,39
35,141,4658.923792,56,39
35,141,4669.001789,33,39
35,141,4686.096243,18,39
35,141,4655.470483,35,39
35,141,4656.050805,54,39
35,141,4640.283363,64,39
35,141,4708.562433,34,39
35,144,4670.067263,59,34
35,144,4707.075492,17,34
35,144,4656.447943,55,34
35,144,4656.134168,46,34
35,144,4640.283363,66,34
35,151,4640.283363,55,91
35,151,4704.545259,5,91
35,151,4659.39034,44,91
35,151,4657.528444,53,91
35,151,4682.492308,20,91
35,151,4673.788193,19,91
35,151,4658.269767,44,91
35,151,4696.530948,43,91
35,151,4732.050805,21,91
35,151,4709.188551,17,91
35,236,4740.246869,5,9
35,236,4656.638283,37,9
35,236,4723.906977,25,9
35,236,4682.589624,12,9
35,236,4682.97424,52,9
35,236,4684.034705,14,9
35,315,4654.50805,58,56
35,315,4725.17424,5,56
35,315,4737.357424,6,56
35,315,4669.705188,43,56
35,315,4681.11771,5,56
35,315,4670.563864,57,56
35,315,4667.250805,48,56
35,315,4752.8322,5,56
35,315,4669.303041,3,56
35,315,4681.745259,37,56
35,315,4676.862254,38,56
35,315,4668.000716,21,56
35,315,4626.26941,38,56
35,345,4640.283363,54,47
35,345,4712.113059,5,47
35,345,4655.127728,52,47
35,345,4655.939177,53,47
35,345,4700.184615,25,47
35,345,4724.426476,7,47
35,345,4670.054741,34,47
35,345,4668.853667,1,47
35,345,4738.309839,8,47
35,345,4652.128086,35,47
35,370,4671.286583,43,4
35,370,4665.468336,59,4
35,370,4668.905188,9,4
35,370,4696.106619,31,4
35,370,4668.963148,28,4
35,370,4668.268336,33,4
35,371,4700.351342,3,35
35,371,4657.07907,22,35
35,371,4711.695886,21,35
35,371,4657.963506,51,35
35,371,4653.028265,18,35
35,371,4640.283363,56,35
35,371,4658.026476,56,35
35,443,4686.599642,1,90
35,443,4713.74025,2,90
35,443,4672.485152,18,90
35,443,4655.630054,64,90
35,443,4706.280501,32,90
35,443,4695.169946,33,90
35,443,4744.249016,8,90
35,457,4670.893739,20,63
35,457,4672.54025,30,63
35,457,4610.245796,9,63
35,457,4640.283363,60,63
35,457,4657.697317,39,63
35,457,4668.29839,49,63
35,457,4699.260823,28,63
35,676,4640.283363,64,99
35,676,4640.283363,32,99
35,676,4712.834347,42,99
35,676,4695.574597,40,99
35,676,4640.283363,41,99
35,676,4683.385331,31,99
35,676,4640.283363,58,99
35,676,4640.283363,64,99
35,676,4667.998569,43,99
35,676,4681.275134,57,99
35,846,4697.40644,6,57
35,846,4640.283363,64,57
35,846,4703.664401,26,57
35,846,4683.678712,63,57
35,846,4671.028265,11,57
35,846,4570.118784,47,57
35,846,4698.651163,36,57
35,846,4668.938819,35,57
35,846,4685.227191,50,57
35,846,4656.276923,53,57
35,922,4625.579606,66,93
35,922,4581.319499,18,93
35,922,4486.412165,50,93
35,922,4640.283363,29,93
35,922,4685.683721,24,93
35,922,4669.153846,31,93
35,922,4688.100179,9,93
35,922,4686.694097,32,93
35,922,4682.752773,45,93
35,922,4471.036852,59,93
35,922,4640.283363,65,93
35,922,4683.587835,21,93
35,922,4653.609302,62,93
35,922,4687.13703,13,93
35,950,4654.927013,37,58
35,950,4655.279428,61,58
35,950,4733.514132,10,58
35,950,4652.226834,10,58
35,950,4655.774597,56,58
35,950,4638.555993,66,58
35,950,4698.839356,18,58
35,950,4610.247943,64,58
35,950,4700.650447,5,58
35,950,4657.265832,61,58
35,1165,4685.645796,43,12
35,1165,4681.368157,47,12
35,1165,4656.103041,13,12
35,1165,4640.283363,65,12
35,1165,4657.588551,55,12
35,1165,4640.283363,56,12
35,1165,4700.715564,17,12
35,1165,4671.108408,47,12
35,1165,4682.845796,45,12
35,1165,4740.740608,8,12
35,1165,4641.040072,50,12
35,1237,4724.012165,14,55
35,1237,4682.251163,37,55
35,1237,4737.71771,7,55
35,1237,4719.597853,19,55
35,1237,4668.223971,32,55
35,1237,4655.711628,55,55
35,1246,4640.283363,59,59
35,1246,4695.796064,24,59
35,1246,4672.082648,26,59
35,1246,4749.413596,2,59
35,1246,4693.243649,29,59
35,1246,4684.184615,28,59
35,1246,4640.247943,49,59
35,1246,4683.959213,24,59
35,1246,4640.283363,48,59
35,1278,4703.707335,19,21
35,1278,4640.283363,61,21
35,1278,4726.750626,9,21
35,1278,4714.522361,8,21
35,1278,4693.323792,36,21
35,1278,4671.257961,52,21
35,1278,4710.942397,28,21
35,1278,4680.820751,30,21
35,1279,4640.283363,53,40
35,1279,4640.283363,54,40
35,1279,4701.5678,5,40
35,1279,4701.257245,29,40
35,1279,4726.486583,8,40
35,1279,4691.224329,34,40
35,1279,4640.283363,63,40
35,1495,4640.283363,62,23
35,1495,4640.283363,66,23
35,1495,4640.283363,64,23
35,1495,4512.498748,8,23
35,1495,4655.583542,30,23
35,1495,4689.326655,6,23
35,1495,4656.542397,54,23
36,189,5556.09195,33,26
36,189,5629.231127,29,26
36,189,5640.713775,28,26
36,189,5597.4,57,26
36,189,5569.971735,50,26
36,189,5626.450447,49,26
36,189,5587.276923,36,26
36,189,5548.382469,62,26
36,189,5585.857961,40,26
36,228,5585.645438,57,7
36,228,5540.995349,47,7
36,228,5570.935599,15,7
36,228,5646.465474,25,7
36,228,5584.977102,38,7
36,228,5588.259034,61,7
36,228,5601.574597,19,7
36,228,5586.069767,37,7
36,263,5556.09195,66,52
36,263,5603.867979,29,52
36,263,5556.09195,48,52
36,263,5604.061896,21,52
36,263,5635.496959,13,52
36,263,5578.481216,47,52
36,263,5560.958497,65,52
36,263,5597.170304,46,52
36,263,5639.444365,2,52
36,263,5621.084436,8,52
36,263,5622.155635,15,52
36,263,5731.989982,3,52
36,440,5713.676565,6,58
36,440,5651.090877,51,58
36,440,5612.132737,19,58
36,440,5596.806798,14,58
36,440,5600.089088,44,58
36,440,5583.847227,46,58
36,440,5590.116995,30,58
36,440,5560.040429,41,58
36,440,5673.48873,19,58
36,440,5626.207871,19,58
36,440,5589.918068,35,58
36,440,5507.481932,63,58
36,440,5556.09195,61,58
36,440,5594.469767,36,58
36,466,5572.071914,48,74
36,466,5624.925581,23,74
36,466,5699.508408,8,74
36,466,5556.09195,44,74
36,466,5597.81932,27,74
36,466,5572.730948,39,74
36,466,5585.095886,39,74
36,466,5571.067979,47,74
36,466,5630.257961,8,74
36,466,5611.601073,43,74
36,466,5585.320572,51,74
36,510,5586.33381,42,57
36,510,5663.105903,41,57
36,510,5604.363864,34,57
36,510,5623.31127,5,57
36,510,5571.476565,58,57
36,510,5633.641145,8,57
36,510,5569.76136,55,57
36,510,5556.09195,49,57
36,510,5585.01288,58,57
36,510,5594.100537,45,57
36,510,5624.964937,38,57
36,510,5631.794275,1,57
36,510,5572.698032,48,57
36,510,5639.180322,13,57
36,556,5579.596064,37,42
36,556,5625.410733,8,42
36,556,5565.117352,58,42
36,556,5626.290877,39,42
36,556,5556.09195,58,42
36,556,5554.118068,37,42
36,556,5623.345617,59,42
36,556,5641.47585,25,42
36,556,5491.806082,66,42
36,556,5571.4,59,42
36,556,5582.582111,27,42
36,556,5618.011091,14,42
36,556,5556.09195,64,42
36,702,5632.631485,22,63
36,702,5612.659392,32,63
36,702,5623.220394,2,63
36,702,5556.09195,62,63
36,702,5571.759928,59,63
36,702,5556.09195,61,63
36,702,5625.193202,1,63
36,702,5636.939177,52,63
36,702,5607.880143,18,63
36,702,5502.521646,28,63
36,707,5605.079428,15,29
36,707,5556.09195,60,29
36,707,5585.448658,26,29
36,707,5490.918784,62,29
36,707,5630.906977,12,29
36,707,5661.806082,10,29
36,707,5615.597496,2,29
36,707,5569.001431,32,29
36,711,5582.783184,54,41
36,711,5556.09195,66,41
36,711,5662.19356,14,41
36,711,5676.325939,19,41
36,711,5588.557066,48,41
36,711,5570.844723,46,41
36,711,5639.181753,1,41
36,711,5614.265116,9,41
36,711,5570.127728,39,41
36,711,5621.491592,37,41
36,711,5600.142039,36,41
36,711,5610.305188,34,41
36,868,5570.748837,48,35
36,868,5608.89839,35,35
36,868,5663.933095,10,35
36,868,5576.574597,36,35
36,868,5574.456172,44,35
36,868,5646.257961,17,35
36,868,5629.274061,18,35
36,868,5632.229338,8,35
36,868,5600.977102,36,35
36,868,5595.377102,19,35
36,868,5660.291592,18,35
36,868,5556.09195,60,35
36,868,5581.866547,28,35
36,868,5613.448658,41,35
36,884,5524.405725,66,87
36,884,5568.131306,58,87
36,884,5639.077281,14,87
36,884,5581.510197,57,87
36,884,5589.362791,35,87
36,884,5607.898032,38,87
36,884,5573.040787,48,87
36,884,5568.958497,40,87
36,884,5628.252952,28,87
36,884,5570.001073,33,87
36,884,5583.561002,49,87
36,884,5661.169589,23,87
36,884,5621.376744,48,87
36,905,5586.808945,53,14
36,905,5619.054383,6,14
36,905,5597.545975,32,14
36,905,5640.007513,6,14
36,905,5594.103399,7,14
36,905,5613.991055,21,14
36,905,5572.298748,61,14
36,905,5613.302683,35,14
36,905,5607.99678,12,14
36,1108,5573.22898,35,71
36,1108,5556.09195,8,71
36,1108,5644.92415,5,71
36,1108,5556.09195,49,71
36,1108,5590.738104,28,71
36,1108,5556.09195,57,71
36,1108,5556.09195,49,71
36,1108,5556.09195,61,71
36,1108,5627.972451,24,71
36,1108,5599.401431,44,71
36,1108,5704.508408,3,71
36,1108,5673.233989,13,71
36,1108,5641.318426,16,71
36,1108,5582.839714,16,71
36,1118,5642.418247,5,39
36,1118,5614.320215,30,39
36,1118,5572.408229,52,39
36,1118,5569.154562,20,39
36,1118,5598.227191,42,39
36,1118,5626.883363,16,39
36,1118,5596.691592,27,39
36,1118,5600.332379,34,39
36,1118,5633.175671,15,39
36,1118,5556.09195,65,39
36,1118,5520.410733,10,39
36,1121,5665.009302,2,91
36,1121,5600.979249,24,91
36,1121,5612.713775,32,91
36,1121,5693.586762,12,91
36,1121,5612.803936,48,91
36,1121,5573.411449,39,91
36,1121,5694.103399,8,91
36,1121,5636.605009,19,91
36,1121,5556.09195,64,91
36,1196,5556.09195,65,48
36,1196,5605.918784,66,48
36,1196,5599.347764,44,48
36,1196,5606.650447,56,48
36,1196,5572.793202,60,48
36,1196,5556.09195,62,48
36,1240,5598.788193,12,62
36,1240,5611.200358,12,62
36,1240,5593.804293,43,62
36,1240,5516.102326,25,62
36,1240,5577.906619,34,62
36,1240,5556.09195,66,62
36,1240,5549.155277,53,62
36,1240,5613.347048,23,62
36,1240,5564.080501,46,62
36,1240,5646.644723,7,62
36,1240,5598.914132,50,62
36,1240,5632.204293,32,62
36,1240,5639.598211,37,62
36,1244,5585.525939,45,40
36,1244,5650.510555,11,40
36,1244,5661.574597,2,40
36,1244,5630.189982,19,40
36,1244,5556.09195,60,40
36,1244,5586.676565,48,40
36,1244,5595.503757,1,40
36,1252,5580.87907,17,17
36,1252,5556.09195,65,17
36,1252,5612.054741,28,17
36,1252,5606.376744,22,17
36,1252,5634.765295,3,17
36,1252,5593.913059,24,17
36,1252,5556.09195,64,17
36,1252,5608.975671,21,17
36,1252,5676.971377,7,17
36,1332,5640.093381,31,31
36,1332,5607.767084,13,31
36,1332,5583.556708,20,31
36,1332,5643.681216,2,31
36,1332,5617.030054,28,31
36,1332,5583.528801,33,31
36,1332,5600.408229,20,31
36,1387,5599.550984,51,86
36,1387,5572.030411,56,86
36,1387,5556.09195,65,86
36,1387,5589.747764,31,86
36,1387,5556.09195,30,86
36,1387,5616.233631,25,86
36,1387,5556.09195,64,86
36,1387,5556.09195,55,86
36,1410,5601.786404,34,5
36,1410,5604.502683,21,5
36,1410,5610.267263,36,5
36,1410,5556.09195,66,5
36,1410,5571.611091,56,5
36,1569,5653.240429,21,70
36,1569,5573.991055,45,70
36,1569,5574.051163,43,70
36,1569,5600.012522,39,70
36,1569,5610.856887,50,70
36,1569,5572.418962,60,70
36,1569,5676.703757,11,70
37,7,7136.814669,16,52
37,7,7126.552773,29,52
37,7,7193.384258,11,52
37,7,7110.618962,21,52
37,78,7144.359571,22,14
37,78,7139.512343,19,14
37,78,7140.095528,11,14
37,78,7096.129159,66,14
37,78,7107.70161,65,14
37,78,7141.216816,52,14
37,78,7158.277639,7,14
37,78,7096.129159,57,14
37,121,7135.349195,9,78
37,121,7150.532021,13,78
37,121,7125.342039,12,78
37,121,7169.594275,24,78
37,121,7126.038998,55,78
37,121,7153.274061,48,78
37,121,7182.190698,46,78
37,121,7184.834705,27,78
37,121,7149.886583,11,78
37,121,7096.129159,57,78
37,121,7177.937388,34,78
37,121,7204.971377,32,78
37,165,7125.099463,50,62
37,165,7018.837925,39,62
37,165,7126.71449,46,62
37,165,7202.550984,8,62
37,165,7126.006798,34,62
37,165,7115.858318,61,62
37,165,7096.129159,40,62
37,165,7111.402862,49,62
37,165,7110.458676,66,62
37,165,7005.164937,46,62
37,165,7144.351342,43,62
37,165,7137.116637,35,62
37,210,7129.964937,55,6
37,210,7233.942397,13,6
37,210,7096.129159,47,6
37,210,7132.741324,57,6
37,210,7168.094097,31,6
37,284,7110.664401,43,72
37,284,7181.732379,27,72
37,284,7178.7839,12,72
37,284,7125.784258,35,72
37,284,7156.392487,20,72
37,284,7142.026834,10,72
37,388,7096.129159,19,74
37,388,7141.010733,24,74
37,388,7127.141682,52,74
37,388,7096.129159,66,74
37,388,7137.410733,22,74
37,388,7166.481932,35,74
37,388,7138.794633,10,74
37,423,7161.035063,23,5
37,423,7111.725581,14,5
37,423,7128.646512,47,5
37,423,7191.124508,7,5
37,423,7058.765653,18,5
37,423,7165.280501,21,5
37,423,7139.125581,45,5
37,534,7199.59678,3,26
37,534,7166.731664,7,26
37,534,7112.242218,38,26
37,534,7110.315206,44,26
37,534,7111.057245,51,26
37,534,7089.995707,12,26
37,534,7166.090519,27,26
37,534,7110.078354,54,26
37,534,7158.828623,16,26
37,689,7153.674776,18,66
37,689,7112.985689,55,66
37,689,7157.957066,30,66
37,689,7096.129159,53,66
37,689,7096.129159,63,66
37,689,7139.631843,38,66
37,689,7138.30805,34,66
37,689,7096.129159,60,66
37,689,7166.544902,37,66
37,689,7122.277996,52,66
37,689,7110.577102,44,66
37,689,7127.870841,35,66
37,705,7152.263685,41,16
37,705,7124.828265,32,16
37,705,7138.914132,29,16
37,705,7119.161717,16,16
37,705,7096.129159,58,16
37,705,7139.538104,23,16
37,705,7096.129159,58,16
37,705,7183.162433,21,16
37,747,7031.687299,18,12
37,747,7125.883005,43,12
37,747,7111.993202,19,12
37,747,7100.71449,5,12
37,747,7164.191413,6,12
37,747,7109.748479,22,12
37,747,7123.986762,10,12
37,747,7198.196422,15,12
37,747,7154.592844,39,12
37,802,7112.959928,49,71
37,802,7135.505903,38,71
37,802,7164.955635,23,71
37,802,7100.27263,65,71
37,802,7096.129159,58,71
37,802,7156.564222,50,71
37,802,7112.040429,60,71
37,802,7141.188193,23,71
37,802,7096.129159,29,71
37,821,7113.254025,60,23
37,821,7176.359571,5,23
37,821,7173.427549,1,23
37,821,7127.495886,55,23
37,821,7170.564937,6,23
37,821,7127.156351,45,23
37,821,7096.129159,61,23
37,821,7154.753846,22,23
37,927,7166.879785,10,18
37,927,7159.070125,8,18
37,927,7095.451163,38,18
37,927,7161.655456,12,18
37,927,7195.538104,42,18
37,927,7112.724508,55,18
37,927,7174.605367,5,18
37,927,7125.523077,42,18
37,927,7125.908766,16,18
37,927,7110.432558,50,18
37,927,7137.752057,39,18
37,1021,7172.230054,29,4
37,1021,7126.617889,12,4
37,1021,7140.441145,44,4
37,1021,6957.57746,64,4
37,1021,7096.129159,63,4
37,1021,7096.129159,60,4
37,1021,7186.42898,33,4
37,1021,7121.984615,12,4
37,1021,7125.603936,36,4
37,1021,7153.150268,34,4
37,1021,7109.920215,32,4
37,1029,7096.129159,55,57
37,1029,7139.850089,24,57
37,1029,7133.547406,16,57
37,1029,7184.444007,7,57
37,1029,7156.481216,12,57
37,1029,7076.935242,60,57
37,1029,7108.965653,35,57
37,1029,7149.270483,32,57
37,1029,7155.968873,23,57
37,1029,7152.855814,33,57
37,1239,7152.96136,10,15
37,1239,7123.853667,40,15
37,1239,7170.70805,11,15
37,1239,6983.364222,50,15
37,1239,7115.077281,62,15
37,1239,7138.77102,27,15
37,1239,7112.227907,37,15
37,1340,7139.563864,25,94
37,1340,7096.129159,27,94
37,1340,7111.606798,47,94
37,1340,7125.750626,33,94
37,1340,7139.467979,35,94
37,1340,7128.253667,24,94
37,1346,7124.648301,58,38
37,1346,6955.481216,49,38
37,1346,7179.103041,22,38
37,1346,7174.751699,7,38
37,1346,7137.649016,49,38
37,1346,7096.129159,58,38
37,1358,7033.139535,39,46
37,1358,7162.755993,41,46
37,1358,7154.134168,28,46
37,1358,7178.431127,35,46
37,1358,7096.129159,66,46
37,1358,7122.48551,52,46
37,1358,7197.310555,33,46
37,1358,7096.129159,65,46
37,1358,7140.294454,6,46
37,1358,7223.668336,6,46
37,1358,7082.905903,62,46
37,1358,7122.032558,51,46
37,1358,7236.257245,27,46
37,1393,7112.928444,46,58
37,1393,7077.392487,15,58
37,1393,7111.192487,56,58
37,1393,7179.593918,11,58
37,1393,7136.823256,49,58
37,1393,7214.9678,24,58
37,1393,7096.129159,64,58
37,1393,7146.148122,34,58
37,1432,7153.310555,8,89
37,1432,7111.667621,39,89
37,1432,7186.108408,7,89
37,1432,7191.670483,32,89
37,1432,7174.058318,38,89
37,1432,7109.613953,53,89
37,1432,7127.003578,51,89
37,1432,7096.129159,44,89
37,1432,7169.059392,49,89
37,1432,7220.971377,30,89
37,1432,7096.129159,62,89
37,1432,7178.774597,9,89
37,1432,7123.087299,44,89
37,1432,7096.129159,56,89
37,1432,7151.314848,15,89
37,1454,7096.129159,56,28
37,1454,7110.847585,47,28
37,1454,7149.234705,39,28
37,1454,7111.816458,54,28
37,1454,7096.129159,62,28
37,1454,7123.87585,32,28
37,1454,7182.938819,20,28
37,1473,7201.899463,30,64
37,1473,7096.129159,42,64
37,1473,7096.129159,63,64
37,1473,7149.628265,31,64
37,1473,7168.539177,13,64
37,1473,7111.776386,62,64
37,1473,7109.556708,59,64
37,1553,7209.334168,1,86
37,1553,7150.122004,28,86
37,1553,7112.597138,61,86
37,1553,7171.082648,27,86
37,1553,7022.210733,47,86
37,1553,7143.053309,29,86
37,1553,7124.805367,40,86
37,1553,7140.583542,11,86
37,1553,7035.472987,21,86
37,1553,7096.129159,56,86
37,1553,7166.030411,23,86
37,1553,7157.269767,19,86
37,1553,7194.978533,20,86
37,1553,7106.870483,20,86
37,1553,7161.083721,29,86
38,5,6733.139535,44,20
38,5,6719.002862,46,20
38,5,6732.486225,50,20
38,5,6719.002862,50,20
38,5,6732.287657,20,20
38,5,6743.721288,44,20
38,5,6719.002862,49,20
38,164,6751.17102,40,64
38,164,6750.507692,2,64
38,164,6774.473345,22,64
38,164,6719.002862,62,64
38,164,6831.193918,20,64
38,164,6762.092665,30,64
38,164,6805.422182,10,64
38,164,6765.872272,2,64
38,260,6778.069052,2,88
38,260,6786.104114,12,88
38,260,6732.46619,31,88
38,260,6788.57424,12,88
38,260,6719.002862,65,88
38,260,6734.987835,59,88
38,260,6718.991055,46,88
38,260,6750.320215,33,88
38,260,6762.183542,41,88
38,312,6762.927728,55,32
38,312,6733.560286,37,32
38,312,6803.801431,10,32
38,312,6719.002862,61,32
38,312,6749.584615,12,32
38,312,6719.002862,17,32
38,312,6729.952415,61,32
38,312,6734.486225,53,32
38,312,6719.002862,61,32
38,406,6719.002862,51,84
38,406,6808.052594,16,84
38,406,6765.03864,5,84
38,406,6735.550268,59,84
38,406,6719.002862,61,84
38,406,6748.677281,17,84
38,428,6763.358497,55,28
38,428,6745.715564,11,28
38,428,6747.409302,50,28
38,428,6746.027191,5,28
38,428,6719.002862,54,28
38,428,6761.125939,49,28
38,428,6719.002862,65,28
38,468,6759.751342,38,23
38,468,6719.002862,30,23
38,468,6736.681574,47,23
38,468,6747.487299,57,23
38,468,6775.064401,42,23
38,468,6734.879785,62,23
38,468,6821.072987,6,23
38,468,6760.906977,44,23
38,468,6719.002862,36,23
38,468,6816.535599,10,23
38,468,6731.437209,56,23
38,508,6707.348122,58,44
38,508,6719.002862,58,44
38,508,6719.002862,63,44
38,508,6766.523435,26,44
38,508,6744.721646,10,44
38,508,6792.901968,12,44
38,508,6773.701968,50,44
38,598,6753.637567,8,94
38,598,6719.002862,51,94
38,598,6801.659034,10,94
38,598,6733.085868,11,94
38,598,6719.002862,59,94
38,598,6789.678354,16,94
38,598,6719.002862,53,94
38,598,6775.631127,29,94
38,615,6772.680143,35,60
38,615,6774.423971,19,60
38,615,6745.339893,22,60
38,615,6796.008945,19,60
38,615,6719.002862,64,60
38,615,6749.319141,50,60
38,615,6732.019678,45,60
38,615,6733.702683,19,60
38,615,6719.002862,56,60
38,615,6791.001431,32,60
38,615,6765.549553,32,60
38,1056,6813.450805,7,38
38,1056,6750.953488,37,38
38,1056,6761.392844,44,38
38,1056,6747.347048,6,38
38,1056,6806.03542,23,38
38,1056,6814.014669,14,38
38,1056,6764.224329,6,38
38,1056,6748.878354,55,38
38,1056,6817.103757,19,38
38,1087,6744.715921,22,66
38,1087,6719.002862,34,66
38,1087,6780.849016,1,66
38,1087,6737.555993,43,66
38,1087,6769.103041,11,66
38,1087,6732.513417,60,66
38,1087,6750.26297,10,66
38,1087,6816.107692,8,66
38,1087,6781.669767,15,66
38,1087,6719.002862,62,66
38,1087,6748.11127,39,66
38,1087,6762.933453,8,66
38,1087,6748.287299,46,66
38,1087,6749.379249,52,66
38,1120,6735.4,34,22
38,1120,6776.725939,11,22
38,1120,6719.002862,65,22
38,1120,6751.175313,5,22
38,1120,6756.584615,42,22
38,1120,6758.421825,20,22
38,1120,6772.797496,22,22
38,1147,6799.4161,13,56
38,1147,6737.116637,58,56
38,1147,6800.064043,28,56
38,1147,6760.589982,33,56
38,1147,6799.561717,7,56
38,1147,6719.002862,48,56
38,1147,6733.757066,56,56
38,1147,6746.807513,52,56
38,1147,6747.090161,6,56
38,1153,6771.840429,31,6
38,1153,6760.522719,31,6
38,1153,6819.792844,4,6
38,1153,6746.565653,9,6
38,1153,6751.211091,48,6
38,1153,6689.607871,59,6
38,1153,6778.521288,47,6
38,1153,6781.656887,9,6
38,1153,6747.178891,35,6
38,1153,6719.002862,64,6
38,1158,6737.029338,23,7
38,1158,6719.002862,31,7
38,1158,6804.775313,9,7
38,1158,6747.098748,43,7
38,1158,6785.959213,30,7
38,1158,6758.573524,40,7
38,1158,6719.002862,65,7
38,1158,6772.912701,22,7
38,1158,6735.350626,58,7
38,1188,6719.002862,52,1
38,1188,6719.002862,55,1
38,1188,6747.925224,40,1
38,1188,6790.018962,28,1
38,1188,6719.002862,66,1
38,1188,6735.206082,33,1
38,1188,6719.002862,61,1
38,1188,6792.827549,35,1
38,1281,6738.447585,56,89
38,1281,6705.228265,66,89
38,1281,6731.503041,29,89
38,1281,6719.002862,49,89
38,1281,6802.005367,36,89
38,1281,6806.947048,9,89
38,1281,6773.187478,42,89
38,1281,6733.071556,56,89
38,1281,6775.852236,13,89
38,1285,6787.813596,3,100
38,1285,6830.535599,4,100
38,1285,6729.772809,31,100
38,1285,6781.56458,25,100
38,1285,6817.426476,23,100
38,1285,6788.151342,13,100
38,1285,6719.002862,60,100
38,1285,6804.705188,10,100
38,1561,6719.002862,52,10
38,1561,6760.762433,9,10
