,time,pickup,dropoff
11936,6951.19678,17,40
11937,6952.129159,48,93
11938,6952.129159,64,93
11939,6952.129159,45,19
11940,6952.129159,60,19
11941,6952.129159,59,2
11942,6952.129159,55,93
11943,6952.129159,54,98
11944,6952.129159,61,55
11945,6952.129159,53,35
11946,6952.129159,48,22
11947,6952.129159,43,37
11948,6952.129159,66,37
11949,6952.129159,51,37
11950,6952.129159,56,49
11951,6952.129159,29,69
11952,6952.129159,36,11
11953,6952.129159,34,69
11954,6952.129159,40,55
11955,6952.129159,44,35
11956,6952.129159,48,99
11957,6952.129159,65,99
11958,6952.129159,56,20
11959,6952.129159,58,11
11960,6952.129159,44,35
11961,6952.129159,65,20
11962,6952.129159,62,67
11963,6952.129159,61,36
11964,6952.129159,59,35
11965,6955.481216,49,38
11966,6956.886583,24,73
11967,6957.57746,64,4
11968,6957.905903,10,51
11969,6960.854741,22,1
11970,6961.341682,33,2
11971,6961.568873,4,85
11972,6961.765653,52,32
11973,6963.382469,3,77
11974,6964.542755,2,52
11975,6965.148837,38,11
11976,6965.465116,15,35
11977,6965.513775,35,22
11978,6965.718426,24,20
11979,6965.88873,32,49
11980,6966.038998,62,37
11981,6966.19356,9,49
11982,6966.257961,53,35
11983,6966.262254,38,60
11984,6966.328086,44,19
11985,6966.53703,32,60
11986,6966.547048,41,19
11987,6966.630054,53,19
11988,6966.690161,46,98
11989,6966.908408,36,69
11990,6966.982111,32,36
11991,6966.989267,39,1
11992,6967.318426,22,20
11993,6967.329159,62,35
11994,6967.385689,45,32
11995,6967.703041,13,8
11996,6968.018962,21,36
11997,6968.532737,11,44
11998,6968.584973,58,98
11999,6968.677996,51,55
12000,6968.79034,12,93
12001,6968.946333,59,1
12002,6969.354204,38,60
12003,6969.548837,8,92
12004,6972.17746,2,40
12005,6974.973524,49,98
12006,6976.500179,25,32
12007,6976.53703,19,37
12008,6976.699821,34,69
12009,6976.758855,26,35
12010,6977.434347,23,93
12011,6977.541682,9,2
12012,6977.972451,18,35
12013,6978.519857,21,22
12014,6978.925581,2,43
12015,6978.94347,54,37
12016,6979.359213,49,11
12017,6979.687657,43,49
12018,6979.812165,49,60
12019,6980.034705,6,49
12020,6980.339535,9,22
12021,6980.359571,37,99
12022,6980.363148,50,20
12023,6980.519141,47,49
12024,6980.53703,49,98
12025,6980.589982,12,98
12026,6980.695886,45,37
12027,6980.97424,47,11
12028,6981.043649,23,99
12029,6981.542755,65,67
12030,6981.668336,34,19
12031,6981.756351,33,67
12032,6982.616458,6,44
12033,6982.713059,11,2
12034,6983.077996,26,37
12035,6983.364222,50,15
12036,6983.498748,6,20
12037,6984.553488,43,99
12038,6986.143113,57,2
12039,6986.721646,7,11
12040,6986.992487,18,36
12041,6988.983542,1,22
12042,6990.32093,40,56
12043,6992.074776,42,20
12044,6992.844723,30,37
12045,6993.125224,1,55
12046,6993.238998,10,19
12047,6993.296243,32,1
12048,6993.693381,7,69
12049,6993.951699,41,60
12050,6993.989624,44,1
12051,6994.267263,47,67
12052,6994.376029,9,93
12053,6994.51449,24,60
12054,6994.662254,47,60
12055,6994.739535,56,49
12056,6995.021825,61,67
12057,6995.183184,7,49
12058,6995.459392,29,2
12059,6995.675492,27,67
12060,6996.343113,21,32
12061,6996.955635,42,49
12062,6997.007871,7,2
12063,7000.453309,35,19
12064,7000.66941,6,32
12065,7001.946333,42,1
12066,7004.40966,35,11
12067,7005.010018,18,19
12068,7005.164937,46,62
12069,7006.523435,37,1
12070,7006.647943,26,93
12071,7006.762433,45,20
12072,7007.695528,24,22
12073,7007.891592,27,20
12074,7008.384258,40,32
12075,7008.431843,2,20
12076,7008.44186,36,67
12077,7008.854025,11,20
12078,7008.958497,6,44
12079,7010.007513,32,69
12080,7010.106619,24,1
12081,7013.411449,30,37
12082,7013.457961,17,44
12083,7018.218247,41,35
12084,7018.837925,39,62
12085,7019.30483,11,19
12086,7019.746333,22,49
12087,7019.78712,29,11
12088,7020.572809,23,37
12089,7020.609302,20,98
12090,7020.703041,2,32
12091,7021.181038,27,37
12092,7022.210733,47,86
12093,7022.513417,38,35
12094,7023.548479,19,37
12095,7023.692665,4,35
12096,7024.746333,32,22
12097,7025.011449,19,20
12098,7031.005009,18,44
12099,7031.582111,35,22
12100,7031.687299,18,12
12101,7032.325939,24,2
12102,7032.762433,7,99
12103,7033.139535,39,46
12104,7033.316279,38,93
12105,7035.412165,27,1
12106,7035.472987,21,86
12107,7035.716637,14,49
12108,7036.540966,29,35
12109,7039.688372,11,22
12110,7042.510555,4,35
12111,7043.781395,33,2
12112,7046.835063,29,22
12113,7052.905903,6,67
12114,7055.27263,13,99
12115,7057.065832,9,44
12116,7058.765653,18,5
12117,7060.227549,10,19
12118,7063.765653,11,55
12119,7064.827907,1,32
12120,7069.241145,6,1
12121,7070.458676,12,20
12122,7076.935242,60,57
12123,7077.392487,15,58
12124,7077.633989,11,36
12125,7080.323077,1,67
12126,7082.807156,3,44
12127,7082.905903,62,46
12128,7089.995707,12,26
12129,7093.354919,4,93
12130,7095.451163,38,18
12131,7096.129159,66,46
12132,7096.129159,65,46
12133,7096.129159,58,38
12134,7096.129159,44,89
12135,7096.129159,58,16
12136,7096.129159,58,16
12137,7096.129159,57,14
12138,7096.129159,56,89
12139,7096.129159,29,71
12140,7096.129159,64,58
12141,7096.129159,56,28
12142,7096.129159,56,86
12143,7096.129159,40,62
12144,7096.129159,63,64
12145,7096.129159,42,64
12146,7096.129159,62,28
12147,7096.129159,58,71
12148,7096.129159,62,89
12149,7096.129159,47,6
12150,7096.129159,19,74
12151,7096.129159,27,94
12152,7096.129159,61,23
12153,7096.129159,63,4
12154,7096.129159,55,57
12155,7096.129159,53,66
12156,7096.129159,60,4
12157,7096.129159,66,14
12158,7096.129159,60,66
12159,7096.129159,66,74
12160,7096.129159,57,78
12161,7096.129159,63,66
12162,7096.244723,2,20
12163,7100.27263,65,71
12164,7100.71449,5,12
12165,7105.785689,4,55
12166,7106.870483,20,86
12167,7107.70161,65,14
12168,7108.965653,35,57
12169,7109.556708,59,64
12170,7109.613953,53,89
12171,7109.748479,22,12
12172,7109.920215,32,4
12173,7110.078354,54,26
12174,7110.315206,44,26
12175,7110.432558,50,18
12176,7110.458676,66,62
12177,7110.577102,44,66
12178,7110.618962,21,52
12179,7110.664401,43,72
12180,7110.847585,47,28
12181,7111.057245,51,26
12182,7111.192487,56,58
12183,7111.402862,49,62
12184,7111.606798,47,94
12185,7111.667621,39,89
12186,7111.725581,14,5
12187,7111.776386,62,64
12188,7111.816458,54,28
12189,7111.993202,19,12
12190,7112.040429,60,71
12191,7112.227907,37,15
12192,7112.242218,38,26
12193,7112.597138,61,86
12194,7112.724508,55,18
12195,7112.928444,46,58
12196,7112.959928,49,71
12197,7112.985689,55,66
12198,7113.254025,60,23
12199,7115.077281,62,15
12200,7115.858318,61,62
12201,7119.161717,16,16
12202,7121.984615,12,4
12203,7122.032558,51,46
12204,7122.277996,52,66
12205,7122.48551,52,46
12206,7123.087299,44,89
12207,7123.853667,40,15
12208,7123.87585,32,28
12209,7123.986762,10,12
12210,7124.648301,58,38
12211,7124.805367,40,86
12212,7124.828265,32,16
12213,7125.099463,50,62
12214,7125.342039,12,78
12215,7125.523077,42,18
12216,7125.603936,36,4
12217,7125.750626,33,94
12218,7125.784258,35,72
12219,7125.883005,43,12
12220,7125.908766,16,18
12221,7126.006798,34,62
12222,7126.038998,55,78
12223,7126.552773,29,52
12224,7126.617889,12,4
12225,7126.71449,46,62
12226,7127.003578,51,89
12227,7127.141682,52,74
12228,7127.156351,45,23
12229,7127.495886,55,23
12230,7127.741324,32,43
12231,7127.870841,35,66
12232,7128.253667,24,94
12233,7128.646512,47,5
12234,7129.964937,55,6
12235,7132.741324,57,6
12236,7133.547406,16,57
12237,7135.349195,9,78
12238,7135.505903,38,71
12239,7136.814669,16,52
12240,7136.823256,49,58
12241,7137.116637,35,62
12242,7137.410733,22,74
12243,7137.649016,49,38
12244,7137.752057,39,18
12245,7138.30805,34,66
12246,7138.77102,27,15
12247,7138.794633,10,74
12248,7138.914132,29,16
12249,7139.125581,45,5
12250,7139.467979,35,94
12251,7139.512343,19,14
12252,7139.538104,23,16
12253,7139.563864,25,94
12254,7139.631843,38,66
12255,7139.850089,24,57
12256,7140.095528,11,14
12257,7140.294454,6,46
12258,7140.441145,44,4
12259,7140.583542,11,86
12260,7141.010733,24,74
12261,7141.188193,23,71
12262,7141.216816,52,14
12263,7142.026834,10,72
12264,7143.053309,29,86
12265,7144.351342,43,62
12266,7144.359571,22,14
12267,7146.148122,34,58
12268,7149.234705,39,28
12269,7149.270483,32,57
12270,7149.628265,31,64
12271,7149.886583,11,78
12272,7150.122004,28,86
12273,7150.532021,13,78
12274,7151.314848,15,89
12275,7152.263685,41,16
12276,7152.855814,33,57
12277,7152.96136,10,15
12278,7153.150268,34,4
12279,7153.274061,48,78
12280,7153.310555,8,89
12281,7153.674776,18,66
12282,7154.134168,28,46
12283,7154.592844,39,12
12284,7154.753846,22,23
12285,7155.968873,23,57
12286,7156.392487,20,72
12287,7156.481216,12,57
12288,7156.564222,50,71
12289,7157.269767,19,86
12290,7157.957066,30,66
12291,7158.124866,64,50
12292,7158.277639,7,14
12293,7158.828623,16,26
12294,7159.070125,8,18
12295,7159.29839,19,44
12296,7161.035063,23,5
12297,7161.083721,29,86
12298,7161.655456,12,18
12299,7162.755993,41,46
12300,7164.191413,6,12
12301,7164.955635,23,71
12302,7165.280501,21,5
12303,7166.030411,23,86
12304,7166.090519,27,26
12305,7166.481932,35,74
12306,7166.544902,37,66
12307,7166.731664,7,26
12308,7166.879785,10,18
12309,7168.094097,31,6
12310,7168.539177,13,64
12311,7169.059392,49,89
12312,7169.594275,24,78
12313,7170.564937,6,23
12314,7170.70805,11,15
12315,7171.082648,27,86
12316,7172.230054,29,4
12317,7173.427549,1,23
12318,7173.54025,3,1
12319,7174.058318,38,89
12320,7174.605367,5,18
12321,7174.751699,7,38
12322,7174.964937,64,37
12323,7176.359571,5,23
12324,7177.937388,34,78
12325,7178.431127,35,46
12326,7178.774597,9,89
12327,7178.7839,12,72
12328,7179.103041,22,38
12329,7179.593918,11,58
12330,7181.732379,27,72
12331,7182.190698,46,78
12332,7182.938819,20,28
12333,7183.162433,21,16
12334,7184.444007,7,57
12335,7184.834705,27,78
12336,7186.108408,7,89
12337,7186.42898,33,4
12338,7186.546333,31,29
12339,7191.124508,7,5
12340,7191.670483,32,89
12341,7193.384258,11,52
12342,7194.978533,20,86
12343,7195.538104,42,18
12344,7197.310555,33,46
12345,7198.196422,15,12
12346,7199.59678,3,26
12347,7200.763148,25,17
12348,7201.899463,30,64
12349,7202.550984,8,62
12350,7204.971377,32,78
12351,7209.334168,1,86
12352,7212.107692,62,49
12353,7212.310555,63,98
12354,7214.9678,24,58
12355,7217.545617,54,41
12356,7217.545617,28,41
12357,7217.545617,44,31
12358,7217.545617,48,44
12359,7217.545617,49,17
12360,7217.545617,62,50
12361,7217.545617,49,10
12362,7217.545617,66,91
12363,7217.545617,48,91
12364,7217.545617,57,41
12365,7217.545617,63,17
12366,7217.545617,43,37
12367,7217.545617,66,17
12368,7217.545617,63,40
12369,7217.545617,63,97
12370,7217.545617,58,91
12371,7217.545617,66,97
12372,7217.545617,31,10
12373,7217.545617,53,77
12374,7217.545617,61,29
12375,7217.545617,54,43
12376,7217.545617,60,29
12377,7217.545617,62,48
12378,7217.545617,36,31
12379,7217.545617,64,41
12380,7217.545617,44,40
12381,7217.545617,40,10
12382,7217.545617,64,88
12383,7217.545617,47,40
12384,7217.545617,61,98
12385,7217.545617,61,17
12386,7217.545617,64,17
12387,7217.545617,36,91
12388,7217.545617,59,48
12389,7220.971377,30,89
12390,7223.668336,6,46
12391,7225.759571,62,97
12392,7228.668336,15,31
12393,7228.734526,59,22
12394,7229.086941,39,77
12395,7229.514848,44,40
12396,7229.670841,61,77
12397,7230.168873,61,40
12398,7230.233274,63,31
12399,7230.284794,47,43
12400,7230.93381,16,44
12401,7231.016816,18,98
12402,7231.216458,59,91
12403,7231.439714,39,29
12404,7231.598569,46,40
12405,7231.761002,39,29
12406,7231.923435,35,31
12407,7232.070125,42,37
12408,7232.14025,47,10
12409,7232.279785,27,98
12410,7232.502326,12,41
12411,7232.593918,57,22
12412,7232.656887,39,40
12413,7232.665474,27,31
12414,7232.904472,44,48
12415,7233.462612,66,88
12416,7233.549911,55,99
12417,7233.630769,47,17
12418,7233.786404,53,48
12419,7233.942397,13,6
12420,7234.015027,53,41
12421,7234.077996,55,17
12422,7234.253309,57,44
12423,7234.327013,54,29
12424,7234.865832,60,97
12425,7234.890877,41,22
12426,7235.194275,57,88
12427,7235.659392,61,97
12428,7235.781038,53,91
12429,7236.257245,27,46
12430,7236.528086,55,31
12431,7242.166011,30,44
12432,7242.208229,37,22
12433,7242.211091,32,88
12434,7242.454025,57,98
12435,7242.480859,36,91
12436,7242.538104,28,97
12437,7243.582111,51,40
12438,7243.599284,29,88
12439,7243.79678,52,50
12440,7243.894812,30,99
12441,7244.0322,38,37
12442,7244.680501,37,10
12443,7244.742039,11,50
12444,7245.026118,46,29
12445,7245.351699,40,77
12446,7245.495528,25,77
12447,7245.602147,23,77
12448,7246.0,40,50
12449,7246.555277,42,10
12450,7246.568157,13,98
12451,7246.975313,49,31
12452,7246.997496,60,10
12453,7247.07263,51,10
12454,7247.335957,22,99
12455,7247.363864,29,97
12456,7247.746691,50,22
12457,7247.904114,19,22
12458,7247.981038,44,43
12459,7248.156708,1,29
12460,7248.554562,23,50
12461,7248.769946,53,17
12462,7249.155635,34,98
12463,7249.53059,52,50
12464,7249.551699,60,43
12465,7249.610018,31,41
12466,7249.987835,34,10
12467,7250.860465,35,91
12468,7252.856172,29,91
12469,7253.529875,2,77
12470,7254.585331,23,50
12471,7255.655098,13,49
12472,7255.730233,6,10
12473,7256.362791,28,17
12474,7256.443649,42,88
12475,7256.538104,9,1
12476,7257.150626,18,49
12477,7257.179249,35,77
12478,7257.483363,48,31
12479,7257.861181,32,49
12480,7258.726297,37,49
12481,7259.023256,28,41
12482,7259.524866,39,99
12483,7259.745975,37,40
12484,7260.080859,6,41
12485,7260.17102,20,17
12486,7260.90805,36,1
12487,7260.925939,42,43
12488,7261.256172,45,37
12489,7261.465116,26,91
12490,7261.506977,27,91
12491,7262.645438,31,31
12492,7262.676923,30,77
12493,7263.087657,54,50
12494,7263.451878,7,29
12495,7263.813953,13,31
12496,7264.371377,32,10
12497,7266.067621,12,10
12498,7267.25975,15,91
12499,7268.32415,6,1
12500,7268.88873,19,77
12501,7269.059034,41,10
12502,7269.49195,10,44
12503,7269.585689,17,31
12504,7270.903757,28,31
12505,7271.192129,6,22
12506,7271.605725,23,37
12507,7271.621467,34,99
12508,7272.37424,26,48
12509,7272.795707,38,48
12510,7273.315921,20,97
12511,7273.466905,28,88
12512,7274.71771,20,40
12513,7274.744186,1,22
12514,7276.480143,47,44
12515,7276.560286,19,1
12516,7277.077639,30,91
12517,7278.490519,15,77
12518,7278.687657,13,44
12519,7279.843292,31,77
12520,7281.460465,14,37
12521,7281.927013,6,98
12522,7282.888014,22,41
12523,7283.413238,19,44
12524,7284.113775,6,41
12525,7284.947406,21,48
12526,7285.273703,32,88
12527,7285.286225,18,43
12528,7285.548479,11,91
12529,7287.444007,14,29
12530,7287.927013,30,48
12531,7289.770304,2,91
12532,7289.792844,11,31
12533,7289.844723,1,99
12534,7290.304114,17,48
12535,7290.771377,46,1
12536,7291.861181,13,31
12537,7292.885868,27,99
12538,7293.664401,4,41
12539,7294.323435,6,49
12540,7296.315564,13,77
12541,7296.660465,10,50
12542,7296.74347,7,97
12543,7298.885152,20,37
12544,7299.890877,15,91
12545,7300.427191,15,49
12546,7300.46297,13,10
12547,7301.210018,26,40
12548,7303.716637,45,40
12549,7304.837925,19,17
12550,7306.992487,7,88
12551,7309.010376,5,49
12552,7310.646869,11,10
12553,7312.850089,1,99
12554,7313.517352,10,99
12555,7319.283721,17,50
12556,7321.268694,1,31
12557,7322.596064,5,88
12558,7322.905903,9,37
12559,7327.051878,9,97
12560,7331.270483,63,28
12561,7332.844723,10,77
12562,7334.383542,15,10
12563,7340.415742,1,98
12564,7343.013953,65,66
12565,7345.5839,49,32
12566,7346.007513,8,41
12567,7346.226476,65,71
12568,7346.226476,63,16
12569,7346.226476,57,35
12570,7346.226476,56,71
12571,7346.226476,57,57
12572,7346.226476,57,35
12573,7346.226476,58,74
12574,7346.226476,58,90
12575,7346.226476,43,56
12576,7346.226476,59,56
12577,7346.226476,66,35
12578,7346.226476,50,67
12579,7346.226476,39,35
12580,7346.226476,43,16
12581,7346.226476,59,66
12582,7346.226476,59,15
12583,7346.226476,66,55
12584,7346.226476,66,15
12585,7346.226476,45,2
12586,7346.226476,54,94
12587,7346.226476,57,94
12588,7346.226476,56,2
12589,7346.226476,39,2
12590,7346.226476,56,2
12591,7346.226476,56,57
12592,7346.226476,55,94
12593,7346.226476,56,55
12594,7346.226476,56,32
12595,7346.226476,59,20
12596,7346.226476,26,20
12597,7346.226476,56,34
12598,7346.226476,49,16
12599,7346.226476,42,20
12600,7346.226476,30,19
12601,7346.226476,54,14
12602,7346.226476,53,14
12603,7346.367084,8,22
12604,7357.274776,53,90
12605,7357.948479,51,57
12606,7358.7839,49,56
12607,7358.813953,40,23
12608,7359.06297,54,2
12609,7359.449016,62,20
12610,7360.718784,26,74
12611,7360.818962,55,15
12612,7360.827549,65,28
12613,7360.894812,13,71
12614,7361.191771,47,32
12615,7361.383542,56,90
12616,7361.473703,5,94
12617,7361.604651,37,67
12618,7361.648301,38,57
12619,7361.657603,42,35
12620,7361.752057,51,14
12621,7361.939535,46,19
12622,7362.152057,38,34
12623,7362.222898,16,35
12624,7362.272272,42,23
12625,7362.316637,53,19
12626,7362.494097,58,32
12627,7362.526297,17,56
12628,7362.749553,36,90
12629,7362.760286,62,23
12630,7362.79034,44,28
12631,7362.992844,49,16
12632,7363.132379,46,74
12633,7363.471556,62,94
12634,7363.481574,48,56
12635,7363.515921,46,16
12636,7363.939535,36,90
12637,7364.650805,52,15
12638,7365.392129,50,67
12639,7366.462612,66,94
12640,7370.572809,39,71
12641,7371.414669,50,32
12642,7372.345975,43,38
12643,7372.438998,28,94
12644,7372.716637,34,66
12645,7373.065116,53,66
12646,7373.077281,34,35
12647,7373.099463,60,28
12648,7373.168157,58,14
12649,7373.299106,41,19
12650,7373.677639,47,20
12651,7374.07263,27,34
12652,7374.089803,49,57
12653,7374.911986,34,32
12654,7375.028623,37,15
12655,7375.057961,44,32
12656,7375.263327,29,57
12657,7375.337746,5,28
12658,7375.460823,50,2
12659,7375.795349,12,67
12660,7375.936673,12,34
12661,7376.164222,20,74
12662,7376.307335,37,34
12663,7376.622182,30,55
12664,7376.653667,37,15
12665,7376.774597,6,56
12666,7377.623256,37,56
12667,7378.14347,37,20
12668,7378.285152,42,23
12669,7378.462612,37,32
12670,7378.475492,28,28
12671,7379.078712,5,14
12672,7379.452236,11,94
12673,7380.616458,37,16
12674,7380.647227,7,38
12675,7382.171377,62,55
12676,7383.784973,58,94
12677,7386.054025,36,16
12678,7386.164937,28,16
12679,7386.266905,37,14
12680,7386.53703,25,57
12681,7386.544186,29,55
12682,7386.982826,38,35
12683,7387.207513,10,2
12684,7387.394275,39,20
12685,7387.538819,31,34
12686,7387.833631,24,19
12687,7387.877996,40,28
12688,7387.881574,32,32
12689,7388.062612,19,28
12690,7388.404651,21,28
12691,7388.546333,31,66
12692,7388.664401,51,38
12693,7389.188193,52,66
12694,7389.500179,24,94
12695,7389.872272,14,2
12696,7390.442576,27,2
12697,7390.774597,38,15
12698,7390.80966,33,20
12699,7391.428623,28,14
12700,7391.991055,35,15
12701,7392.030411,5,20
12702,7392.529159,17,28
12703,7393.057245,33,55
12704,7393.502326,5,71
12705,7393.506619,24,32
12706,7393.633274,1,55
12707,7394.603578,61,57
12708,7395.67907,21,28
12709,7398.672272,21,28
12710,7398.776029,38,94
12711,7399.117352,30,14
12712,7399.245438,13,38
12713,7399.284079,1,74
12714,7399.41288,57,57
12715,7400.097674,11,28
12716,7400.21932,31,32
12717,7400.415742,23,14
12718,7400.541324,12,57
12719,7400.755993,7,34
12720,7401.79356,35,38
12721,7401.815742,15,94
12722,7402.334526,15,14
12723,7402.609302,14,38
12724,7402.753131,27,56
12725,7403.017174,43,16
12726,7403.318426,16,32
12727,7403.59034,12,32
12728,7403.941682,8,94
12729,7404.569231,5,90
12730,7405.193202,4,4
12731,7405.223256,47,74
12732,7405.613238,16,28
12733,7406.977818,32,55
12734,7407.050805,24,28
12735,7407.835063,28,74
12736,7409.550984,22,67
12737,7409.569589,7,32
12738,7410.245081,16,34
12739,7410.660823,13,55
12740,7412.318784,33,16
12741,7412.683005,28,28
12742,7413.602862,10,67
12743,7414.172093,50,56
12744,7415.29839,4,4
12745,7415.885868,6,28
12746,7416.097674,11,4
12747,7416.126297,14,56
12748,7416.134168,7,32
12749,7416.750268,1,71
12750,7417.764937,13,55
12751,7418.257245,55,44
12752,7418.563506,9,15
12753,7418.713775,23,66
12754,7419.713417,6,71
12755,7419.898748,43,2
12756,7420.031127,3,94
12757,7420.544902,14,94
12758,7421.08229,10,14
12759,7421.08229,5,66
12760,7422.262612,65,1
12761,7422.973524,18,94
12762,7423.670483,27,35
12763,7424.395349,31,74
12764,7426.277281,48,14
12765,7426.750984,1,67
12766,7428.870483,4,20
12767,7429.684079,10,16
12768,7430.579964,10,23
12769,7431.592487,2,57
12770,7431.642576,1,57
12771,7433.772809,35,32
12772,7434.975671,40,1
12773,7437.702683,14,56
12774,7437.732021,15,35
12775,7438.518426,30,67
12776,7439.572093,61,6
12777,7442.857603,2,34
12778,7443.121646,14,57
12779,7446.916279,17,38
12780,7447.38712,20,91
12781,7452.347406,26,28
12782,7452.915564,60,29
12783,7453.794991,4,20
12784,7453.818247,53,6
12785,7458.121646,63,44
12786,7458.210018,7,56
12787,7458.716637,7,66
12788,7462.338819,18,6
12789,7469.566369,46,44
12790,7470.439714,42,89
12791,7473.121646,10,57
12792,7478.461896,12,46
12793,7479.005367,35,46
12794,7482.012522,42,43
12795,7489.176029,4,15
12796,7491.100537,28,83
12797,7493.545617,63,70
12798,7493.545617,64,70
12799,7493.545617,59,70
12800,7493.545617,57,29
12801,7493.545617,59,60
12802,7493.545617,58,29
12803,7493.545617,62,60
12804,7493.545617,65,60
12805,7493.545617,40,5
12806,7493.545617,64,46
12807,7493.545617,49,1
12808,7493.545617,64,43
12809,7493.545617,57,18
12810,7493.545617,64,96
12811,7493.545617,65,17
12812,7493.545617,59,1
12813,7493.545617,23,83
12814,7493.545617,66,69
12815,7493.545617,59,91
12816,7493.545617,56,72
12817,7493.545617,61,72
12818,7493.545617,34,44
12819,7493.545617,66,44
12820,7493.545617,63,44
12821,7493.545617,66,65
12822,7493.545617,57,48
12823,7493.545617,48,12
12824,7493.545617,61,99
12825,7493.545617,65,39
12826,7493.545617,65,83
12827,7493.545617,66,39
12828,7493.545617,52,89
12829,7493.545617,63,40
12830,7493.545617,63,5
12831,7493.545617,35,6
12832,7494.431127,38,6
12833,7503.531306,28,6
12834,7504.040787,49,12
12835,7505.954204,60,1
12836,7506.115921,56,50
12837,7506.294812,18,40
12838,7506.503757,43,10
12839,7506.530948,51,48
12840,7506.628265,34,91
12841,7506.78712,35,29
12842,7507.366726,63,50
12843,7507.398211,61,40
12844,7507.521288,54,60
12845,7507.687299,7,31
12846,7507.73381,32,89
12847,7507.984973,56,99
12848,7508.491234,32,40
12849,7508.574597,62,43
12850,7508.772093,50,83
12851,7508.948122,65,83
12852,7509.254383,64,40
12853,7509.255814,64,18
12854,7509.279428,62,46
12855,7509.30805,32,96
12856,7509.48551,59,50
12857,7509.611449,43,17
12858,7509.80322,47,98
12859,7509.986404,35,65
12860,7510.166726,60,18
12861,7510.243292,52,83
12862,7510.277639,63,91
12863,7510.499463,52,10
12864,7510.775671,34,60
12865,7510.790698,35,89
12866,7511.291592,30,69
12867,7512.250447,37,18
12868,7512.742755,58,18
12869,7512.958855,57,50
12870,7513.121646,65,5
12871,7516.694097,25,43
12872,7518.140966,63,17
12873,7518.469767,24,89
12874,7518.944544,37,43
12875,7519.913417,44,6
12876,7520.183184,52,70
12877,7520.230411,11,10
12878,7520.503041,50,99
12879,7520.684079,64,40
12880,7520.797853,52,98
12881,7521.224329,40,99
12882,7521.240787,48,98
12883,7521.287299,17,65
12884,7521.323077,33,10
12885,7521.37102,50,46
12886,7521.519857,55,43
12887,7521.788193,25,77
12888,7521.901252,55,10
12889,7522.12737,33,99
12890,7522.832916,27,39
12891,7522.850805,60,48
12892,7523.023256,41,98
12893,7523.632916,39,29
12894,7523.82898,57,96
12895,7523.856887,30,48
12896,7524.128086,46,39
12897,7524.243292,58,89
12898,7524.669767,31,98
12899,7525.176386,50,50
12900,7525.307335,6,77
12901,7525.725939,18,89
12902,7525.812522,57,44
12903,7526.830054,24,60
12904,7526.930233,49,5
12905,7527.061538,23,77
12906,7527.523435,31,63
12907,7528.148837,46,31
12908,7532.342039,12,72
12909,7532.373524,61,65
12910,7532.581038,13,72
12911,7533.70161,48,91
12912,7534.081574,7,5
12913,7534.161717,44,17
12914,7534.266905,30,1
12915,7534.301968,55,63
12916,7534.306261,32,89
12917,7534.576029,45,1
12918,7535.054741,31,44
12919,7535.079785,5,31
12920,7535.345975,36,1
12921,7535.613596,46,50
12922,7535.622182,16,40
12923,7535.653667,27,60
12924,7535.755993,46,77
12925,7535.841145,46,69
12926,7535.889088,33,77
12927,7536.040787,45,6
12928,7536.534526,34,40
12929,7536.72415,21,98
12930,7536.745617,54,99
12931,7537.227907,36,96
12932,7537.637209,20,63
12933,7539.190698,15,17
12934,7539.300894,45,60
12935,7539.437567,48,1
12936,7539.932737,52,63
12937,7540.017174,28,96
12938,7542.234705,14,83
12939,7542.546691,38,10
12940,7542.775671,60,91
12941,7543.048301,17,65
12942,7543.769589,4,40
12943,7544.790698,25,17
12944,7546.537388,8,6
12945,7546.627549,54,89
12946,7547.368873,29,91
12947,7547.901252,45,63
12948,7547.929159,20,69
12949,7548.00644,14,70
12950,7548.348479,11,31
12951,7548.384258,48,60
12952,7548.844365,2,39
12953,7548.945259,31,10
12954,7549.042576,41,29
12955,7549.374597,34,99
12956,7549.660107,35,1
12957,7549.801073,14,46
12958,7550.162433,42,39
12959,7550.435778,31,40
12960,7550.541682,19,5
12961,7550.885868,23,12
12962,7552.480859,18,99
12963,7553.049732,2,99
12964,7553.220751,11,72
12965,7553.386762,44,60
12966,7553.581395,59,1
12967,7553.79034,48,12
12968,7554.244723,38,12
12969,7555.09839,21,89
12970,7555.398211,61,30
12971,7557.154204,43,83
12972,7558.015742,38,77
12973,7558.548837,19,40
12974,7558.850089,3,89
12975,7560.311986,22,77
12976,7560.73703,30,91
12977,7561.17424,35,96
12978,7561.497674,8,18
12979,7561.836136,9,40
12980,7562.281216,18,69
12981,7563.602862,40,99
12982,7564.288372,21,40
12983,7564.563148,36,99
12984,7565.134168,39,69
12985,7565.534168,29,18
12986,7565.56136,4,46
12987,7565.678712,19,89
12988,7565.728086,7,99
12989,7565.862612,18,29
12990,7565.896959,46,5
12991,7566.301252,7,29
12992,7566.454383,1,69
12993,7566.970304,9,70
12994,7567.298032,20,69
12995,7568.722004,29,72
12996,7570.796422,13,63
12997,7570.956351,6,43
12998,7571.831127,38,99
12999,7571.948479,57,81
13000,7573.660107,30,31
13001,7573.685868,33,63
13002,7573.829696,34,6
13003,7576.172451,1,63
13004,7576.310555,11,99
13005,7577.213596,4,96
13006,7577.350268,26,96
13007,7577.469767,15,96
13008,7577.846154,25,12
13009,7578.19678,10,6
13010,7578.237567,29,70
13011,7578.810733,26,96
